reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.01,20.689,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.025,24.204,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.05,26.748,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.1,28.302,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.15,29.565,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.2,31.398,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.25,32.475,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.3,33.479,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.35,34.645,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.4,35.272,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.45,35.985,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.5,36.879,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.55,37.742,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.6,38.835,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.65,40.1,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.7,40.934,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.75,41.704,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.8,43.282,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.85,44.632,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.9,46.158,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.95,46.883,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.975,49.038,0
2025-12-06,wk inc flu hosp,2025-12-06,01,quantile,0.99,52.077,0
2025-12-06,wk inc flu hosp,2025-12-13,01,quantile,0.01,16.154,1
2025-12-06,wk inc flu hosp,2025-12-13,01,quantile,0.025,18.149,1
