reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.01,326.743,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.025,387.91,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.05,432.193,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.1,459.234,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.15,481.214,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.2,513.11,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.25,531.846,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.3,549.319,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.35,569.618,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.4,580.533,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.45,592.94,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.5,608.497,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.55,623.515,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.6,642.529,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.65,664.547,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.7,679.051,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.75,692.458,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.8,719.919,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.85,743.414,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.9,769.976,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.95,782.58,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.975,820.089,0
2025-02-01,wk inc flu hosp,2025-02-01,01,quantile,0.99,872.972,0
2025-02-01,wk inc flu hosp,2025-02-08,01,quantile,0.01,247.825,1
2025-02-01,wk inc flu hosp,2025-02-08,01,quantile,0.025,282.546,1
