reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.01,30.331,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.025,59.095,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.05,79.92,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.1,92.636,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.15,102.972,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.2,117.971,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.25,126.783,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.3,134.999,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.35,144.545,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.4,149.678,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.45,155.513,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.5,162.828,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.55,169.891,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.6,178.832,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.65,189.187,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.7,196.007,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.75,202.312,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.8,215.226,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.85,226.275,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.9,238.766,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.95,244.693,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.975,262.332,0
2025-03-29,wk inc flu hosp,2025-03-29,01,quantile,0.99,287.201,0
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.01,0.834,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.025,9.546,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.05,15.529,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.1,47.563,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.15,73.495,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.2,88.509,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.25,100.831,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.3,104.948,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.35,115.893,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.4,134.128,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.45,144.726,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.5,154.895,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.55,161.471,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.6,169.517,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.65,183.835,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.7,196.897,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.75,209.854,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.8,230.762,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.85,236.013,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.9,253.292,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.95,269.544,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.975,280.535,1
2025-03-29,wk inc flu hosp,2025-04-05,01,quantile,0.99,291.609,1
