reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.01,0,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.025,0,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.05,0,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.1,0,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.15,0,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.2,0,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.25,0,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.3,0,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.35,0,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.4,0,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.45,0,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.5,0,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.55,2.966,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.6,24.306,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.65,49.019,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.7,65.297,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.75,80.344,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.8,111.165,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.85,137.535,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.9,167.346,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.95,181.492,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.975,223.591,0
2026-01-31,wk inc flu hosp,2026-01-31,01,quantile,0.99,282.944,0
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.01,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.025,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.05,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.1,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.15,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.2,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.25,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.3,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.35,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.4,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.45,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.5,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.55,0,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.6,2.075,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.65,36.247,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.7,67.42,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.75,98.344,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.8,148.245,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.85,160.776,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.9,202.016,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.95,240.802,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.975,267.035,1
2026-01-31,wk inc flu hosp,2026-02-07,01,quantile,0.99,293.466,1
2026-01-31,wk inc flu hosp,2026-02-14,01,quantile,0.01,0,2
2026-01-31,wk inc flu hosp,2026-02-14,01,quantile,0.025,0,2
2026-01-31,wk inc flu hosp,2026-02-14,01,quantile,0.05,0,2
2026-01-31,wk inc flu hosp,2026-02-14,01,quantile,0.1,0,2
2026-01-31,wk inc flu hosp,2026-02-14,01,quantile,0.15,0,2
2026-01-31,wk inc flu hosp,2026-02-14,01,quantile,0.2,0,2
2026-01-31,wk inc flu hosp,2026-02-14,01,quantile,0.25,0,2
2026-01-31,wk inc flu hosp,2026-02-14,01,quantile,0.3,0,2
