reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.01,0,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.025,0,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.05,0,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.1,0,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.15,0,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.2,0,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.25,3.261,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.3,17.024,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.35,33.013,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.4,41.611,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.45,51.384,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.5,63.638,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.55,75.467,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.6,90.444,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.65,107.788,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.7,119.212,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.75,129.773,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.8,151.403,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.85,169.91,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.9,190.832,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.95,200.76,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.975,230.306,0
2026-03-21,wk inc flu hosp,2026-03-21,01,quantile,0.99,271.961,0
2026-03-21,wk inc flu hosp,2026-03-28,01,quantile,0.01,0,1
2026-03-21,wk inc flu hosp,2026-03-28,01,quantile,0.025,0,1
2026-03-21,wk inc flu hosp,2026-03-28,01,quantile,0.05,0,1
2026-03-21,wk inc flu hosp,2026-03-28,01,quantile,0.1,0,1
2026-03-21,wk inc flu hosp,2026-03-28,01,quantile,0.15,0,1
2026-03-21,wk inc flu hosp,2026-03-28,01,quantile,0.2,0,1
2026-03-21,wk inc flu hosp,2026-03-28,01,quantile,0.25,0,1
