reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.01,0,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.025,0,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.05,0,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.1,0,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.15,0,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.2,0,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.25,0,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.3,2.035,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.35,12.088,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.4,17.493,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.45,23.637,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.5,31.342,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.55,38.779,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.6,48.195,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.65,59.099,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.7,66.281,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.75,72.921,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.8,86.52,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.85,98.155,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.9,111.309,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.95,117.551,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.975,136.126,0
2025-04-19,wk inc flu hosp,2025-04-19,01,quantile,0.99,162.315,0
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.01,0,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.025,0,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.05,0,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.1,0,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.15,0,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.2,0,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.25,0,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.3,0,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.35,0,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.4,2.894,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.45,12.278,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.5,22.987,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.55,29.912,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.6,38.385,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.65,53.464,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.7,67.218,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.75,80.863,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.8,102.881,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.85,108.41,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.9,126.607,1
2025-04-19,wk inc flu hosp,2025-04-26,01,quantile,0.95,143.721,1
