reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.01,0,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.025,0,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.05,0,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.1,0,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.15,0,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.2,47.483,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.25,64.249,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.3,74.898,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.35,84.813,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.4,98.194,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.45,113.512,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.5,119.348,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.55,126.443,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.6,147.736,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.65,167.772,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.7,181.582,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.75,191.505,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.8,203.756,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.85,236.089,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.9,257.796,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.95,279.145,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.975,350.725,0
2026-03-14,wk inc flu hosp,2026-03-14,01,quantile,0.99,378.695,0
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.01,0,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.025,0,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.05,0,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.1,0,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.15,0,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.2,0,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.25,11.284,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.3,58.491,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.35,84.034,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.4,90.157,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.45,97.358,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.5,128.21,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.55,143.774,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.6,168.862,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.65,196.569,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.7,214.068,1
2026-03-14,wk inc flu hosp,2026-03-21,01,quantile,0.75,227.202,1
