reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.01,23.614,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.025,81.093,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.05,138.254,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.1,173.157,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.15,201.529,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.2,242.7,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.25,266.885,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.3,289.438,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.35,315.641,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.4,329.729,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.45,345.744,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.5,365.825,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.55,385.21,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.6,409.754,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.65,438.175,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.7,456.896,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.75,474.202,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.8,509.649,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.85,539.976,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.9,574.262,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.95,590.531,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.975,638.948,0
2025-02-22,wk inc flu hosp,2025-02-22,01,quantile,0.99,707.209,0
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.01,0,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.025,0,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.05,0,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.1,49.44,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.15,120.617,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.2,161.83,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.25,195.652,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.3,206.951,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.35,236.995,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.4,287.048,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.45,316.136,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.5,344.049,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.55,362.098,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.6,384.185,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.65,423.486,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.7,459.338,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.75,494.903,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.8,552.294,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.85,566.706,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.9,614.135,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.95,658.743,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.975,688.912,1
2025-02-22,wk inc flu hosp,2025-03-01,01,quantile,0.99,719.31,1
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.01,0,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.025,0,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.05,0,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.1,11.867,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.15,41.057,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.2,131.916,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.25,177.602,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.3,192.396,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.35,219.379,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.4,269.934,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.45,303.633,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.5,334.004,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.55,367.254,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.6,402.969,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.65,457.385,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.7,522.245,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.75,555.839,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.8,576.307,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.85,617.667,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.9,646.295,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.95,728.099,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.975,827.745,2
2025-02-22,wk inc flu hosp,2025-03-08,01,quantile,0.99,893.893,2
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.01,0,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.025,0,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.05,0,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.1,0,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.15,18.329,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.2,75.295,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.25,130.469,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.3,203.577,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.35,229.004,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.4,260.427,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.45,299,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.5,317.744,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.55,362.042,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.6,404.858,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.65,451.823,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.7,509.843,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.75,551.494,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.8,590.651,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.85,626.99,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.9,710.453,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.95,783.905,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.975,815.46,3
2025-02-22,wk inc flu hosp,2025-03-15,01,quantile,0.99,941.962,3
2025-02-22,wk inc flu hosp,2025-02-22,02,quantile,0.01,23.722,0
2025-02-22,wk inc flu hosp,2025-02-22,02,quantile,0.025,25.774,0
2025-02-22,wk inc flu hosp,2025-02-22,02,quantile,0.05,26.146,0
2025-02-22,wk inc flu hosp,2025-02-22,02,quantile,0.1,28.88,0
2025-02-22,wk inc flu hosp,2025-02-22,02,quantile,0.15,31.308,0
