reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.01,6.139,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.025,10.171,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.05,13.091,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.1,14.874,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.15,16.323,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.2,18.426,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.25,19.661,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.3,20.813,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.35,22.151,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.4,22.871,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.45,23.689,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.5,24.714,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.55,25.704,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.6,26.958,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.65,28.409,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.7,29.366,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.75,30.25,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.8,32.06,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.85,33.609,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.9,35.36,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.95,36.191,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.975,38.664,0
2026-05-02,wk inc flu hosp,2026-05-02,01,quantile,0.99,42.15,0
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.01,0.936,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.025,3.225,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.05,4.064,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.1,8.555,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.15,12.19,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.2,14.295,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.25,16.023,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.3,16.6,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.35,18.134,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.4,20.691,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.45,22.176,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.5,23.602,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.55,24.524,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.6,25.652,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.65,27.659,1
2026-05-02,wk inc flu hosp,2026-05-09,01,quantile,0.7,29.49,1
