reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.01,0,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.025,0,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.05,35.932,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.1,68.809,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.15,95.533,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.2,134.313,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.25,157.093,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.3,178.337,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.35,203.018,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.4,216.288,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.45,231.373,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.5,250.287,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.55,268.547,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.6,291.665,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.65,318.435,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.7,336.069,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.75,352.37,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.8,385.758,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.85,414.324,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.9,446.619,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.95,461.943,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.975,507.548,0
2025-03-01,wk inc flu hosp,2025-03-01,01,quantile,0.99,571.844,0
2025-03-01,wk inc flu hosp,2025-03-08,01,quantile,0.01,0,1
2025-03-01,wk inc flu hosp,2025-03-08,01,quantile,0.025,0,1
2025-03-01,wk inc flu hosp,2025-03-08,01,quantile,0.05,0,1
2025-03-01,wk inc flu hosp,2025-03-08,01,quantile,0.1,0,1
