reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.01,177.4,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.025,212.241,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.05,237.466,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.1,252.868,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.15,265.388,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.2,283.557,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.25,294.229,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.3,304.182,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.35,315.745,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.4,321.962,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.45,329.029,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.5,337.891,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.55,346.445,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.6,357.276,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.65,369.818,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.7,378.079,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.75,385.716,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.8,401.358,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.85,414.742,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.9,429.872,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.95,437.051,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.975,458.417,0
2026-02-14,wk inc flu hosp,2026-02-14,01,quantile,0.99,488.54,0
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.01,132.447,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.025,152.224,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.05,159.47,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.1,198.273,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.15,229.683,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.2,247.87,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.25,262.795,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.3,267.781,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.35,281.039,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.4,303.127,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.45,315.963,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.5,328.281,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.55,336.246,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.6,345.993,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.65,363.336,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.7,379.157,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.75,394.851,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.8,420.177,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.85,426.537,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.9,447.467,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.95,467.152,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.975,480.466,1
2026-02-14,wk inc flu hosp,2026-02-21,01,quantile,0.99,493.88,1
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.01,33.498,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.025,121.394,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.05,140.288,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.1,181.692,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.15,194.574,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.2,234.669,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.25,254.83,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.3,261.358,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.35,273.265,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.4,295.575,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.45,310.446,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.5,323.848,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.55,338.521,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.6,354.282,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.65,378.295,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.7,406.917,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.75,421.742,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.8,430.774,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.85,449.026,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.9,461.659,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.95,497.758,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.975,541.731,2
2026-02-14,wk inc flu hosp,2026-02-28,01,quantile,0.99,570.922,2
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.01,4.943,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.025,39.523,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.05,96.588,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.1,134.143,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.15,184.544,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.2,209.683,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.25,234.03,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.3,266.292,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.35,277.513,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.4,291.379,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.45,308.402,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.5,316.673,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.55,336.221,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.6,355.115,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.65,375.841,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.7,401.444,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.75,419.824,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.8,437.104,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.85,453.14,3
2026-02-14,wk inc flu hosp,2026-03-07,01,quantile,0.9,489.972,3
