location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2026-04-25,2026-04-25,CEPH-Rtrend_fluH,580,1012,1366,1828,3045,580,1012,1366,1828,3045,CEPH Lab at Indiana University,Rtrend FluH,2026-04-22,"April 22, 2026"
US,US,1,2026-04-25,2026-05-02,CEPH-Rtrend_fluH,135,474,886,1607,4421,135,474,886,1607,4421,CEPH Lab at Indiana University,Rtrend FluH,2026-04-22,"April 22, 2026"
US,US,2,2026-04-25,2026-05-09,CEPH-Rtrend_fluH,17,181,476,1152,4813,17,181,476,1152,4813,CEPH Lab at Indiana University,Rtrend FluH,2026-04-22,"April 22, 2026"
US,US,0,2026-04-25,2026-04-25,CFA_Pyrenew-Pyrenew_HE_Flu,952.9749999999999,1548,1891.5,2303.25,3342.199999999999,953,1548,1892,2303,3342,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-04-22,"April 22, 2026"
US,US,1,2026-04-25,2026-05-02,CFA_Pyrenew-Pyrenew_HE_Flu,616.925,1068.25,1417.5,1882,3205.075,617,1068,1418,1882,3205,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-04-22,"April 22, 2026"
US,US,0,2026-04-25,2026-04-25,CMU-TimeSeries,222.11223046228847,937.0303459921705,1283.2724420414288,1721.2096301364309,3537.7020802024813,222,937,1283,1721,3538,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-04-22,"April 22, 2026"
US,US,1,2026-04-25,2026-05-02,CMU-TimeSeries,129.75658444719514,741.6010305153455,1079.4441936711705,1563.6374682159865,3522.433648105469,130,742,1079,1564,3522,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-04-22,"April 22, 2026"
US,US,2,2026-04-25,2026-05-09,CMU-TimeSeries,81.79022075182559,591.1256877935566,914.6786790063105,1419.7660540865195,3445.088375046712,82,591,915,1420,3445,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-04-22,"April 22, 2026"
US,US,0,2026-04-25,2026-04-25,CU-ensemble,118,507,1266,1755,2920,118,507,1266,1755,2920,Columbia University,Ensemble,2026-04-22,"April 22, 2026"
US,US,1,2026-04-25,2026-05-02,CU-ensemble,27,283,944,1484,2761,27,283,944,1484,2761,Columbia University,Ensemble,2026-04-22,"April 22, 2026"
