location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.1717086541173436,0.43074174363340473,0.8423720788462147,584,1465,2865,0.17,0.43,0.84,584,1465,2865,2026-04-25,2026-04-25,"April 25, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
US,1,0.1364260539562456,0.368409150015465,0.8306112121258487,464,1253,2825,0.14,0.37,0.83,464,1253,2825,2026-05-02,2026-04-25,"May 02, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
US,2,0.05439400858169275,0.32665807315816564,0.80267915366497955,185,1111,2730,0.05,0.33,0.8,185,1111,2730,2026-05-09,2026-04-25,"May 09, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Alabama,0,0.03877698175097073,0.38776981750970735,0.9694245437742682,2,20,50,0.04,0.39,0.97,2,20,50,2026-04-25,2026-04-25,"April 25, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Alabama,1,0.019388490875485366,0.32960434488325124,1.0082015255252392,1,17,52,0.02,0.33,1.01,1,17,52,2026-05-02,2026-04-25,"May 02, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Alabama,2,0,0.31021585400776586,1.0275900164007246,0,16,53,0,0.31,1.03,0,16,53,2026-05-09,2026-04-25,"May 09, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Alaska,0,0,0.2702217033965517,1.3511085169827584,0,2,10,0,0.27,1.35,0,2,10,2026-04-25,2026-04-25,"April 25, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Alaska,1,0,0.2702217033965517,1.4862193686810343,0,2,11,0,0.27,1.49,0,2,11,2026-05-02,2026-04-25,"May 02, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Alaska,2,0,0.2702217033965517,1.3511085169827584,0,2,10,0,0.27,1.35,0,2,10,2026-05-09,2026-04-25,"May 09, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Arizona,0,0.23739235575512926,0.6858001388481512,1.529861848199722,18,52,116,0.24,0.69,1.53,18,52,116,2026-04-25,2026-04-25,"April 25, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Arizona,1,0.11869617787756463,0.5934808893878231,1.6881234187031413,9,45,128,0.12,0.59,1.69,9,45,128,2026-05-02,2026-04-25,"May 02, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Arizona,2,0.10550771366894633,0.5275385683447317,1.6881234187031413,8,40,128,0.11,0.53,1.69,8,40,128,2026-05-09,2026-04-25,"May 09, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Arkansas,0,0,0.12951883106664586,0.6799738630998907,0,4,21,0,0.13,0.68,0,4,21,2026-04-25,2026-04-25,"April 25, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Arkansas,1,0,0.09713912329998439,0.6799738630998907,0,3,21,0,0.1,0.68,0,3,21,2026-05-02,2026-04-25,"May 02, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Arkansas,2,0,0.09713912329998439,0.7123535708665523,0,3,22,0,0.1,0.71,0,3,22,2026-05-09,2026-04-25,"May 09, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
California,0,0.14201929063241014,0.40323334304559305,0.8216830386589443,56,159,324,0.14,0.4,0.82,56,159,324,2026-04-25,2026-04-25,"April 25, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
California,1,0.10144235045172152,0.3423679327745601,0.8166109211363584,40,135,322,0.1,0.34,0.82,40,135,322,2026-05-02,2026-04-25,"May 02, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
California,2,0.05072117522586076,0.29925493383257845,0.8242190974202374,20,118,325,0.05,0.3,0.82,20,118,325,2026-05-09,2026-04-25,"May 09, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
Colorado,0,0.016785584137488707,0.2685693461998193,0.8224936227369466,1,16,49,0.02,0.27,0.82,1,16,49,2026-04-25,2026-04-25,"April 25, 2026","April 25, 2026",2026-04-22,"April 22, 2026",FluSight-ensemble
