reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.01,4386.6674869596745
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.025,5375.082696330213
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.05,6475.510545534998
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.1,7351.161762537857
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.15,7866.370629525558
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.2,8140.85105812093
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.25,8370.386824618081
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.3,8553.04402700345
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.35,8721.763700547659
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.4,8879.813052241252
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.45,9043.304939287447
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.5,9200.303624966997
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.55,9373.99718013125
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.6,9544.526903192873
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.65,9706.175387655541
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.7,9921.725731554094
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.75,10105.746281446407
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.8,10385.257491771741
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.85,10733.085313377738
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.9,11323.008832798103
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.95,12406.899291753327
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.975,13752.476993118697
2024-03-02,US,0,wk inc flu hosp,2024-03-02,quantile,0.99,15006.864166959842
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.01,3078.0417077919287
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.025,3816.4363696794308
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.05,4715.6456844496115
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.1,5810.740589104971
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.15,6452.100239183471
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.2,7032.24606476724
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.25,7398.398569322729
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.3,7681.695379637886
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.35,7935.802606291905
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.4,8173.648965553431
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.45,8428.688758888124
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.5,8679.578045986647
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.55,8980.747388878644
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.6,9252.581718857788
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.65,9511.50840332972
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.7,9828.1040882647
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.75,10147.539624210993
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.8,10572.277217854256
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.85,11246.983527682198
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.9,11999.064964372476
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.95,13508.20978501162
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.975,14817.335545202932
2024-03-02,US,1,wk inc flu hosp,2024-03-09,quantile,0.99,16100.395649438027
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.01,2187.5430331385255
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.025,2851.357729782725
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.05,3654.7629592324097
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.1,4873.244668349415
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.15,5466.270463430057
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.2,6045.634138275784
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.25,6572.2736118327075
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.3,6959.749613357611
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.35,7287.228741881551
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.4,7614.172122091968
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.45,7921.0139924690175
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.5,8249.163727487416
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.55,8569.54232072793
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.6,8868.40288848252
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.65,9200.644332542504
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.7,9619.872641343738
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.75,10111.432711953963
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.8,10739.540687929637
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.85,11444.109959986212
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.9,12334.385461196493
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.95,14214.483809840542
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.975,15639.073154957163
2024-03-02,US,2,wk inc flu hosp,2024-03-16,quantile,0.99,17112.37337444983
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.01,1558.7702359090486
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.025,2222.4838144372093
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.05,2923.215235143186
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.1,4036.5470064441947
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.15,4819.155865551781
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.2,5414.492809792753
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.25,5937.565724082555
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.3,6427.602634569039
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.35,6838.303941370969
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.4,7280.249517690676
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.45,7625.271502267026
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.5,7926.352358380735
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.55,8234.953559904505
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.6,8583.484066763438
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.65,9009.03819683743
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.7,9581.739388687069
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.75,10212.129794704364
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.8,10911.877477741109
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.85,11762.861957255835
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.9,13057.17394621814
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.95,15084.30333293336
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.975,16669.85180204432
2024-03-02,US,3,wk inc flu hosp,2024-03-23,quantile,0.99,18431.115148232537
