reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.01,1133.1518470466444
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.025,1170.2696324456724
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.05,1209.4863410729731
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.1,1260.6442096872213
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.15,1296.0448979826926
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.2,1326.6877745961235
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.25,1350.3502928291612
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.3,1371.4312166679824
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.35,1392.3338693873245
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.4,1411.808038202906
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.45,1432.3813009104695
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.5,1452.1128812582829
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.55,1471.527344146377
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.6,1492.9769179622174
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.65,1514.3401045531075
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.7,1539.0264353618006
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.75,1566.601653733724
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.8,1598.512340973862
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.85,1638.4895175782212
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.9,1691.8270026633606
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.95,1780.9837503113738
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.975,1881.6067328363786
2023-11-04,-1,wk inc flu hosp,2023-10-28,US,quantile,0.99,2009.7512726786167
2023-11-04,0,wk inc flu hosp,2023-11-04,US,quantile,0.01,382.7193952269267
2023-11-04,0,wk inc flu hosp,2023-11-04,US,quantile,0.025,449.7335875666407
2023-11-04,0,wk inc flu hosp,2023-11-04,US,quantile,0.05,529.1013056593147
2023-11-04,0,wk inc flu hosp,2023-11-04,US,quantile,0.1,1114.3906631382317
2023-11-04,0,wk inc flu hosp,2023-11-04,US,quantile,0.15,1236.9480783165359
2023-11-04,0,wk inc flu hosp,2023-11-04,US,quantile,0.2,1337.8602693327111
2023-11-04,0,wk inc flu hosp,2023-11-04,US,quantile,0.25,1405.580686516223
