reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.01,4394.161246383589
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.025,4986.872505974702
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.05,5589.354740700977
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.1,6283.795499138691
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.15,6758.870056292804
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.2,7147.732341567711
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.25,7485.982517924301
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.3,7788.573970244648
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.35,8075.6854775008715
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.4,8354.713980749873
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.45,8636.803490337697
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.5,8921.884100593941
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.55,9232.678083818515
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.6,9533.747117090776
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.65,9855.72904763223
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.7,10265.800077416674
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.75,10657.234145414724
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.8,11151.43192085008
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.85,11786.948975781144
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.9,12555.727735673852
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.95,13924.502551085096
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.975,15206.001349493354
2024-03-09,US,0,wk inc flu hosp,2024-03-09,quantile,0.99,16763.281790375753
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.01,3259.879152532705
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.025,3844.2458938424074
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.05,4420.66774770868
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.1,5159.556533392842
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.15,5676.7021024883325
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.2,6129.871791425959
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.25,6509.59993008461
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.3,6833.743319817319
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.35,7143.393810484154
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.4,7450.550051089106
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.45,7769.259513848902
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.5,8078.108085179163
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.55,8408.755707731938
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.6,8727.125251947955
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.65,9066.503413344672
2024-03-09,US,1,wk inc flu hosp,2024-03-16,quantile,0.7,9490.217171156783
