reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.01,267.5
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.025,293.005
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.05,316.725
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.1,360.345
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.15,383.7
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.2,404.71500000000003
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.25,424.61
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.3,442.16999999999996
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.35,472.825
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.4,504.5
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.45,523.5
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.5,564.9038005498958
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.55,590.863606962218
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.6,604.9740813872069
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.65,618.3810141480559
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.7,631.9819818664595
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.75,639.3989341690785
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.8,649.7929191966621
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.85,669.4986135321515
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.9,710.030059381246
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.95,786.5810285101411
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.975,863.5232306419034
2025-02-01,01,0,wk inc flu hosp,2025-02-01,quantile,0.99,906.5526205768849
