reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.01,88.99
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.025,107
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.05,125
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.1,147.50634635954316
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.15,167.1782379444086
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.2,182
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.25,189
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.3,198.83357081767616
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.35,212.84061465365536
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.4,225
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.45,234
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.5,243
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.55,257
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.6,264
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.65,272
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.7,283
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.75,295.08
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.8,306.37
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.85,328
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.9,342.6763764074933
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.95,365.76
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.975,398.01
2026-02-07,01,0,wk inc flu hosp,2026-02-07,quantile,0.99,471
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.01,55
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.025,65.99403723135866
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.05,85
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.1,109.02401347753293
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.15,124.05969188869962
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.2,139.9196350075698
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.25,155.19535221289857
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.3,169.04761284138067
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.35,184.13497100762405
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.4,198
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.45,209
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.5,216
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.55,233
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.6,246
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.65,261
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.7,271.58
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.75,284.45
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.8,299.38
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.85,317.59
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.9,382
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.95,427.01112988333335
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.975,495.13
2026-02-07,01,1,wk inc flu hosp,2026-02-14,quantile,0.99,583
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.01,35.5918867544126
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.025,49.98907756650408
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.05,60
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.1,80
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.15,113.35537945261011
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.2,127.73423839107707
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.25,140
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.3,147
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.35,161
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.4,174.78627469925277
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.45,188
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.5,200
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.55,221.08486948925525
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.6,238.3240354122623
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.65,253.05
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.7,265
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.75,284.4697306905774
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.8,311.0717067677403
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.85,344.38284656666667
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.9,389
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.95,454
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.975,522
2026-02-07,01,2,wk inc flu hosp,2026-02-21,quantile,0.99,622
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.01,25
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.025,34
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.05,48.554912488849546
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.1,60
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.15,84.17321243714623
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.2,100.76477431680257
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.25,116.2697396623766
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.3,128
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.35,138
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.4,153
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.45,164.85000000000008
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.5,175
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.55,194
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.6,219
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.65,237.46
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.7,250.05
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.75,269
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.8,280.84
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.85,307.62810481272555
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.9,349.91
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.95,435.8329494553804
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.975,488.87
2026-02-07,01,3,wk inc flu hosp,2026-02-28,quantile,0.99,590.834195920937
