reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.01,53
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.025,67.21473101495972
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.05,84.05387288341876
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.1,100.67096011304598
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.15,114
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.2,123
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.25,131
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.3,138
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.35,146
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.4,153
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.45,161
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.5,170
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.55,180
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.6,191
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.65,194
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.7,202
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.75,213
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.8,226
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.85,241.51610551301192
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.9,258.6681806666668
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.95,304
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.975,325
2026-01-24,01,0,wk inc flu hosp,2026-01-24,quantile,0.99,354
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.01,30
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.025,46.87032271373169
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.05,55.16842010092029
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.1,69
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.15,80
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.2,93
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.25,102
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.3,109
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.35,117
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.4,127
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.45,136
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.5,146
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.55,156
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.6,172
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.65,186.56
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.7,193
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.75,203
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.8,210
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.85,227
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.9,272
2026-01-24,01,1,wk inc flu hosp,2026-01-31,quantile,0.95,334
