reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.01,247
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.025,328.95
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.05,379.95
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.1,419.50836181640625
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.15,438
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.2,459
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.25,485.2368770769816
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.3,516
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.35,560.9
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.4,579.48
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.45,597.94
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.5,616.58
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.55,635.7
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.6,655.64
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.65,667
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.7,695
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.75,722
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.8,753
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.85,789.62
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.9,835.96
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.95,903
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.975,960
2025-01-11,01,0,wk inc flu hosp,2025-01-11,quantile,0.99,1059.51
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.01,180
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.025,216.6809539794922
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.05,253
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.1,306.9
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.15,343.59
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.2,368.41
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.25,390.88
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.3,429
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.35,470
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.4,488
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.45,506
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.5,522
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.55,538
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.6,558
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.65,577
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.7,598
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.75,622
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.8,652.31
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.85,694.53
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.9,750.85
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.95,841.24
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.975,926.75
2025-01-11,01,1,wk inc flu hosp,2025-01-18,quantile,0.99,1035.06
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.01,90
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.025,109
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.05,143.95
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.1,188
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.15,190
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.2,210.92793748331843
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.25,261.6051208674844
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.3,304.11
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.35,353
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.4,372
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.45,391
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.5,410
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.55,430
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.6,451
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.65,476
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.7,502
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.75,529
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.8,562
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.85,603
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.9,657
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.95,786
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.975,905
2025-01-11,01,2,wk inc flu hosp,2025-01-25,quantile,0.99,986
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.01,61
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.025,72.97
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.05,83
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.1,128
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.15,153
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.2,181
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.25,203.46
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.3,227
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.35,254.65
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.4,282
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.45,302.52719585610316
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.5,323.88245483180197
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.55,351.6329984620539
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.6,375.01535433304304
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.65,382.63593278663745
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.7,411.1054031717302
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.75,464.443643043518
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.8,518
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.85,555
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.9,628.2000000000007
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.95,760
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.975,835
2025-01-11,01,3,wk inc flu hosp,2025-02-01,quantile,0.99,908
2025-01-11,02,0,wk inc flu hosp,2025-01-11,quantile,0.01,30
2025-01-11,02,0,wk inc flu hosp,2025-01-11,quantile,0.025,32.87
2025-01-11,02,0,wk inc flu hosp,2025-01-11,quantile,0.05,35.42
2025-01-11,02,0,wk inc flu hosp,2025-01-11,quantile,0.1,39
2025-01-11,02,0,wk inc flu hosp,2025-01-11,quantile,0.15,42
2025-01-11,02,0,wk inc flu hosp,2025-01-11,quantile,0.2,44
2025-01-11,02,0,wk inc flu hosp,2025-01-11,quantile,0.25,45
2025-01-11,02,0,wk inc flu hosp,2025-01-11,quantile,0.3,49.52171344772803
2025-01-11,02,0,wk inc flu hosp,2025-01-11,quantile,0.35,53.908562422767474
