reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.01,15.198
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.025,19
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.05,21
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.1,23
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.15,26
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.2,27
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.25,29
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.3,31
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.35,32
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.4,33.565
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.45,34.463
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.5,35.589
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.55,36.675
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.6,38.051
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.65,39.645
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.7,40.694
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.75,42
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.8,44
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.85,45.352
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.9,47.275
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.95,53
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.975,65
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.99,79
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.01,9.487
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.025,12
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.05,12.921
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.1,17.85
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.15,21.841
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.2,24.152
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.25,26.048
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.3,26.681
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.35,28.366
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.4,31
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.45,32
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.5,33
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.55,34
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.6,35
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.65,37
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.7,38.3
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.75,42
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.8,46
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.85,46.851
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.9,51
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.95,61
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.975,70
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.99,85
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.01,4
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.025,6
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.05,8
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.1,11
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.15,13
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.2,16
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.25,18
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.3,20
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.35,22
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.4,25
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.45,27
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.5,30
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.55,32
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.6,33
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.65,33
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.7,36
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.75,42
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.8,47
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.85,49.708
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.9,51.313
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.95,56
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.975,69
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.99,88
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.01,2
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.025,2
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.05,4.932
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.1,7
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.15,9
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.2,10
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.25,11
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.3,12
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.35,14
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.4,16
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.45,18
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.5,20
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.55,22
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.6,25
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.65,28
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.7,32
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.75,34
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.8,39
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.85,44
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.9,52
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.95,59.028
2025-05-24,01,3,wk inc flu hosp,2025-06-14,quantile,0.975,69
