reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.01,12.531517929049077
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.025,17.005
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.05,32
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.1,46.695
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.15,53
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.2,59
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.25,64
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.3,67.5
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.35,70.5
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.4,72.5
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.45,74.5
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.5,77
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.55,80
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.6,82.5
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.65,87.5
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.7,97.5
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.75,104.5
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.8,121
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.85,135
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.9,151.5
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.95,175
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.975,196.5
2026-02-21,01,0,wk inc flu hosp,2026-02-21,quantile,0.99,237.30649723700864
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.01,9.27877053053939
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.025,12.137066641473293
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.05,18.5
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.1,32.5
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.15,38
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.2,43.5
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.25,47.5
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.3,50
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.35,52.5
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.4,55
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.45,57.5
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.5,60
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.55,66.5
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.6,75
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.65,84.5
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.7,91.5
2026-02-21,01,1,wk inc flu hosp,2026-02-28,quantile,0.75,100.5
