reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.01,93
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.025,107
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.05,139
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.1,165
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.15,183.96709424169845
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.2,197.513
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.25,204.7305544094271
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.3,211
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.35,220
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.4,229
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.45,239
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.5,249
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.55,260
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.6,270
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.65,281
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.7,291
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.75,304.7944866186011
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.8,322
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.85,337.09
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.9,358.3170965045476
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.95,402
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.975,448
2026-02-28,01,0,wk inc flu hosp,2026-02-28,quantile,0.99,504
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.01,67
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.025,84.28174327758876
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.05,95.63045455774876
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.1,114.37600700270146
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.15,132
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.2,148.531
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.25,163.694
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.3,179
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.35,190
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.4,201
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.45,212
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.5,224
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.55,235
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.6,246
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.65,258.32785882659107
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.7,273
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.75,285
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.8,304.5840741251638
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.85,330
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.9,368
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.95,422
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.975,476
2026-02-28,01,1,wk inc flu hosp,2026-03-07,quantile,0.99,560
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.01,41.68823452962287
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.025,61
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.05,82
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.1,101
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.15,115
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.2,128
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.25,142.99385277175088
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.3,152
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.35,166
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.4,176
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.45,189
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.5,203
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.55,217
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.6,231
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.65,246
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.7,265
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.75,285.51
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.8,302.27
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.85,322.82
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.9,350.31
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.95,420
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.975,497.5360085540933
2026-02-28,01,2,wk inc flu hosp,2026-03-14,quantile,0.99,609.3748950707339
2026-02-28,01,3,wk inc flu hosp,2026-03-21,quantile,0.01,30
2026-02-28,01,3,wk inc flu hosp,2026-03-21,quantile,0.025,48
2026-02-28,01,3,wk inc flu hosp,2026-03-21,quantile,0.05,65
2026-02-28,01,3,wk inc flu hosp,2026-03-21,quantile,0.1,81.90000000000003
2026-02-28,01,3,wk inc flu hosp,2026-03-21,quantile,0.15,95
