reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.01,17.2
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.025,21
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.05,23
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.1,28.41562703085208
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.15,32.09
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.2,36
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.25,38.49671227688997
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.3,41
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.35,42.1653426389519
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.4,44.09629377533554
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.45,46.310623450878424
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.5,48.56340655738448
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.55,52
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.6,55
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.65,59
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.7,60.9860738515778
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.75,63.65107170383427
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.8,68
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.85,70
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.9,77
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.95,86
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.975,97
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.99,112
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.01,17
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.025,20
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.05,23
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.1,27
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.15,31
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.2,35
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.25,40
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.3,43.83496259853796
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.35,49.567831699247705
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.4,53.287428412353194
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.45,57.728629967454076
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.5,64.36312716623098
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.55,69.78410099717807
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.6,76.5362040181982
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.65,82
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.7,86
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.75,92.21933864416472
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.8,98.314718
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.85,106.91486643022775
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.9,120.513993242123
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.95,144
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.975,169
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.99,203
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.01,19
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.025,22
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.05,26
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.1,33.4766837262939
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.15,42
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.2,49
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.25,56
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.3,57
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.35,63
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.4,71
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.45,79.37882536986875
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.5,87
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.55,95
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.6,103
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.65,111.47746280037359
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.7,121
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.75,131
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.8,135.38367925
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.85,146.88175239026216
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.9,178.1
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.95,222
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.975,273
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.99,365
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.01,20
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.025,27
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.05,35
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.1,47
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.15,54
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.2,61
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.25,68
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.3,75
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.35,81
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.4,88
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.45,99
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.5,108
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.55,118
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.6,131
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.65,144
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.7,153
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.75,168
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.8,189
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.85,203
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.9,259
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.95,336.62882514545174
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.975,403
2025-12-06,01,3,wk inc flu hosp,2025-12-27,quantile,0.99,510.6294945521877
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.01,0
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.025,0
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.05,0
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.1,0.317693473933131
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.15,0.461542180803871
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.2,1
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.25,1
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.3,1
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.35,1.12347741423482
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.4,1.7274818779692516
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.45,2
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.5,2
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.55,2.2183673581439196
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.6,3
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.65,3
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.7,4
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.75,4
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.8,4.554507232500001
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.85,5
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.9,6.88
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.95,8
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.975,9.99
2025-12-06,02,0,wk inc flu hosp,2025-12-06,quantile,0.99,12.09
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.01,0
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.025,0
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.05,0
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.1,0.398021596493861
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.15,1
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.2,1
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.25,1
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.3,1.33181015219324
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.35,2
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.4,2
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.45,2.8670475298348
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.5,3
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.55,3.95380810841881
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.6,4
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.65,5
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.7,5.229038149999999
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.75,6
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.8,7
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.85,8
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.9,9
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.95,12
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.975,15
2025-12-06,02,1,wk inc flu hosp,2025-12-13,quantile,0.99,19
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.01,0
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.025,0
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.05,0
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.1,0.31756613988144206
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.15,0.8713797565297519
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.2,1
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.25,1.65740002597044
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.3,2
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.35,2
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.4,3
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.45,3
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.5,4
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.55,5
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.6,5
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.65,6
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.7,7
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.75,7
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.8,8.96851095
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.85,9.643239875
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.9,13
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.95,18
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.975,21
2025-12-06,02,2,wk inc flu hosp,2025-12-20,quantile,0.99,28
2025-12-06,02,3,wk inc flu hosp,2025-12-27,quantile,0.01,0
2025-12-06,02,3,wk inc flu hosp,2025-12-27,quantile,0.025,0
2025-12-06,02,3,wk inc flu hosp,2025-12-27,quantile,0.05,0
2025-12-06,02,3,wk inc flu hosp,2025-12-27,quantile,0.1,0.467438074399454
2025-12-06,02,3,wk inc flu hosp,2025-12-27,quantile,0.15,1
2025-12-06,02,3,wk inc flu hosp,2025-12-27,quantile,0.2,1
2025-12-06,02,3,wk inc flu hosp,2025-12-27,quantile,0.25,1.72389969248525
