reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.01,5
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.025,6.502683100845633
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.05,7.867308538063083
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.1,9.92998742711243
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.15,11.672874877254513
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.2,12.866415075026682
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.25,14.12284951422609
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.3,15.701393823589978
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.35,17.372969789000955
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.4,20
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.45,22.32477730686505
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.5,24.264539788034902
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.55,26
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.6,28
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.65,31
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.7,34.63001566815009
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.75,36.05587568235448
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.8,39.086674394376644
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.85,43
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.9,51.5
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.95,64.5
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.975,75.5
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.99,87.01624209878388
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.01,2
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.025,2
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.05,4.5
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.1,5.5
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.15,7.630518671708227
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.2,10.27477045929704
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.25,12.69110036032912
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.3,13.881585585279582
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.35,15.108501554831854
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.4,16.1232758512806
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.45,18.12302869200094
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.5,19.680387140599265
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.55,21.04945717094034
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.6,22.92080006494217
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.65,25.22889348781999
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.7,27.200814388791493
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.75,30
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.8,34
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.85,40.32865305963868
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.9,47.05
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.95,56.71431425714681
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.975,68.05007751451366
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.99,81.28260868061028
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.01,1.1198211296628675
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.025,1.5
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.05,1.5
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.1,4
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.15,4.261180704313782
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.2,6.197022324179233
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.25,8.358581450043676
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.3,10.014903079259799
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.35,11.18806873167005
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.4,12.5
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.45,14
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.5,17.151784586878044
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.55,18.23427460157218
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.6,20.03365352204345
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.65,21.369728082215122
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.7,23.999214199990174
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.75,26.90770063061093
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.8,31.5
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.85,37
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.9,44.790931773908724
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.95,60
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.975,72.75698756683775
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.99,90
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.01,0
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.025,0
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.05,0.08224514067064273
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.1,1
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.15,3.2316858107166455
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.2,4.374772955692693
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.25,6.506706479962613
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.3,7.2580710868050105
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.35,8
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.4,11
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.45,13
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.5,15.173
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.55,17.352476422250376
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.6,19.216566085943
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.65,21.239568298118442
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.7,23.577240823614066
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.75,26.252894108648896
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.8,29.609728174084378
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.85,33.93808332493971
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.9,40.878809793102796
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.95,53.82794950935782
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.975,68
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.99,91.3153438010498
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.01,0.29890601047007326
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.025,1
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.05,1.3118033076925504
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.1,2.250885495494435
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.15,3.2139989371184305
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.2,3.943232218955379
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.25,4.5071331538282
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.3,5.051480984781401
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.35,5.635289170304901
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.4,6.199433296112994
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.45,6.781712101255332
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.5,7.2136505381332
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.55,7.984581855246376
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.6,8.605004436703355
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.65,9.548512167942443
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.7,10.445600632334244
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.75,11.815848027075404
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.8,12
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.85,13
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.9,15
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.95,17
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.975,21
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.99,26.5
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.01,0
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.025,0.26557107617604186
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.05,1
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.1,1.3623139437122869
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.15,2.2111517451751643
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.2,2.744914149368793
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.25,3.3161692782965453
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.3,4.037341290216115
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.35,4.557251966161348
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.4,4.945676272195776
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.45,5.421857480026979
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.5,6.5
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.55,7
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.6,8.105259622952946
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.65,8.822646802562666
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.7,9.84006804320505
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.75,10.417972207655225
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.8,12.641375391972533
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.85,13.779137079675902
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.9,15.252048309409167
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.95,20.121053309806406
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.975,22.9075
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.99,27.0360521185767
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.01,0
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.025,0
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.05,0.2212435413682879
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.1,0.9814407903096343
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.15,1.3866842530560808
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.2,2
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.25,2.4972699995538283
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.3,3.145
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.35,3.2800000000000002
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.4,4
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.45,4.05
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.5,5
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.55,6.5
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.6,7
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.65,8.646600238312015
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.7,9.412307821708845
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.75,10.239508766625569
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.8,11.6274178339225
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.85,14
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.9,16.014416096260813
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.95,21
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.975,25.961289058909433
2026-04-04,02,2,wk inc flu hosp,2026-04-18,quantile,0.99,30.864197968134434
2026-04-04,02,3,wk inc flu hosp,2026-04-25,quantile,0.01,0
2026-04-04,02,3,wk inc flu hosp,2026-04-25,quantile,0.025,0
2026-04-04,02,3,wk inc flu hosp,2026-04-25,quantile,0.05,0
2026-04-04,02,3,wk inc flu hosp,2026-04-25,quantile,0.1,1
