reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.01,1.84
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.025,2.89
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.05,6.391741911090323
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.1,8.480879646782416
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.15,10.105944335582034
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.2,11.483520139842097
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.25,12.755643340712124
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.3,13.854144179767836
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.35,15.35
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.4,17.35
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.45,19.48
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.5,21.79
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.55,28
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.6,44
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.65,64
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.7,66
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.75,75
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.8,80
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.85,86
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.9,96
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.95,113
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.975,132
2026-01-31,01,0,wk inc flu hosp,2026-01-31,quantile,0.99,158
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.01,1.2747031897623136
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.025,1.6470123941489736
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.05,6.307396643080027
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.1,7.884620821042656
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.15,9.16
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.2,11.53
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.25,13.97
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.3,16.51
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.35,19.21
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.4,22.1
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.45,25.24
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.5,28.68
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.55,32.51
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.6,37.202521843333344
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.65,49.843476843333335
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.7,51.35903109333334
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.75,68
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.8,74
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.85,82
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.9,93
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.95,119
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.975,138
2026-01-31,01,1,wk inc flu hosp,2026-02-07,quantile,0.99,169.3956454842078
2026-01-31,01,2,wk inc flu hosp,2026-02-14,quantile,0.01,0
2026-01-31,01,2,wk inc flu hosp,2026-02-14,quantile,0.025,1
2026-01-31,01,2,wk inc flu hosp,2026-02-14,quantile,0.05,1
2026-01-31,01,2,wk inc flu hosp,2026-02-14,quantile,0.1,7.237916315770972
2026-01-31,01,2,wk inc flu hosp,2026-02-14,quantile,0.15,8.926523921652263
