reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.01,13
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.025,15.664298510702777
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.05,18.422160998168692
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.1,21.742983128071952
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.15,24.437516662503366
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.2,27
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.25,29
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.3,31.194701769189898
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.35,33.01216147164146
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.4,35.064374601087835
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.45,37.87860482125604
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.5,40.30028070948132
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.55,42.78510580904886
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.6,45.40054854715279
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.65,48
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.7,51.91309512101575
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.75,55.414223805116315
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.8,61
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.85,68
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.9,74.65143168812749
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.95,89.51847281706846
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.975,100.73536671032868
2026-03-28,01,0,wk inc flu hosp,2026-03-28,quantile,0.99,114.02
2026-03-28,01,1,wk inc flu hosp,2026-04-04,quantile,0.01,6
2026-03-28,01,1,wk inc flu hosp,2026-04-04,quantile,0.025,6
2026-03-28,01,1,wk inc flu hosp,2026-04-04,quantile,0.05,9.367230758105277
2026-03-28,01,1,wk inc flu hosp,2026-04-04,quantile,0.1,17
2026-03-28,01,1,wk inc flu hosp,2026-04-04,quantile,0.15,19.444736525136715
2026-03-28,01,1,wk inc flu hosp,2026-04-04,quantile,0.2,22
2026-03-28,01,1,wk inc flu hosp,2026-04-04,quantile,0.25,24
2026-03-28,01,1,wk inc flu hosp,2026-04-04,quantile,0.3,25.33108664428918
2026-03-28,01,1,wk inc flu hosp,2026-04-04,quantile,0.35,27.661745505489698
2026-03-28,01,1,wk inc flu hosp,2026-04-04,quantile,0.4,29.162661197164265
2026-03-28,01,1,wk inc flu hosp,2026-04-04,quantile,0.45,30.939329755496054
2026-03-28,01,1,wk inc flu hosp,2026-04-04,quantile,0.5,32.55435043539662
