reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.01,315
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.025,336
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.05,368.268323146984
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.1,401.022650191379
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.15,421.0131660848947
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.2,452.35
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.25,487
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.3,499
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.35,534.404417587984
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.4,553
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.45,567
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.5,578
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.55,608
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.6,616.8508715361918
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.65,624.1738198052288
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.7,636.0095884603703
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.75,655.6547398407267
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.8,677.8777666106444
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.85,707.2795091291433
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.9,752
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.95,841.2395033333332
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.975,881.1337466666666
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.99,994.4186966666666
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.01,244.240176084686
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.025,282
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.05,311
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.1,350
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.15,383
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.2,412
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.25,437
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.3,462
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.35,485
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.4,509
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.45,531
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.5,556
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.55,631.9957317305775
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.6,655.5
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.65,674.5
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.7,697.5
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.75,717.75
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.8,748.7
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.85,792
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.9,920
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.95,1048.7659549999998
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.975,1134.7632949999995
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.99,1202.3574525
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.01,192
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.025,218
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.05,253
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.1,301
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.15,342
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.2,362.9178599157804
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.25,377.13907134834704
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.3,413
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.35,443
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.4,484.72
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.45,501
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.5,520
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.55,561.56
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.6,629.3183473597211
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.65,678.885071339779
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.7,730
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.75,759.5
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.8,785.5
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.85,850.5804179571696
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.9,959.372095
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.95,1144
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.975,1281.3370825000002
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.99,1399
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.01,143
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.025,172
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.05,205
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.1,256
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.15,298
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.2,335
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.25,372
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.3,406
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.35,422.38509523870704
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.4,433.98226853830766
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.45,473
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.5,497.01
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.55,521
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.6,557
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.65,612.355786171087
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.7,656.5002708832222
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.75,714.9805612478883
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.8,778.1522381298043
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.85,882.4615257056602
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.9,991
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.95,1122
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.975,1258.5528066666666
2026-01-03,01,3,wk inc flu hosp,2026-01-24,quantile,0.99,1362
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.01,40
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.025,43
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.05,51.55023743607952
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.1,56.41
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.15,61
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.2,65
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.25,68.72899667343374
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.3,71.33451003298637
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.35,73.79217647790372
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.4,77.6
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.45,84
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.5,87
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.55,89
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.6,92
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.65,95
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.7,96.35529924999996
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.75,97.93614699999998
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.8,98.847352
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.85,114
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.9,124
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.95,136
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.975,148.91308803507985
2026-01-03,02,0,wk inc flu hosp,2026-01-03,quantile,0.99,175
2026-01-03,02,1,wk inc flu hosp,2026-01-10,quantile,0.01,24
2026-01-03,02,1,wk inc flu hosp,2026-01-10,quantile,0.025,29
2026-01-03,02,1,wk inc flu hosp,2026-01-10,quantile,0.05,36.972102850715395
2026-01-03,02,1,wk inc flu hosp,2026-01-10,quantile,0.1,46
2026-01-03,02,1,wk inc flu hosp,2026-01-10,quantile,0.15,52
2026-01-03,02,1,wk inc flu hosp,2026-01-10,quantile,0.2,56
2026-01-03,02,1,wk inc flu hosp,2026-01-10,quantile,0.25,61
2026-01-03,02,1,wk inc flu hosp,2026-01-10,quantile,0.3,65.04
2026-01-03,02,1,wk inc flu hosp,2026-01-10,quantile,0.35,67.25
