reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.01,352.57
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.025,382.96
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.05,410.83
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.1,449
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.15,485
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.2,508
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.25,536
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.3,554
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.35,569.65
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.4,593.5971723525893
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.45,617
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.5,644
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.55,719.213
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.6,738.161113387917
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.65,752.54326081721
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.7,770.488960828831
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.75,788.171940762352
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.8,807.13234531018
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.85,844.15
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.9,875.527
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.95,900.175179206989
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.975,940.004044095875
2025-02-08,01,0,wk inc flu hosp,2025-02-08,quantile,0.99,1006.337371826172
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.01,242
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.025,266
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.05,293
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.1,323
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.15,372.48
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.2,395.48
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.25,421
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.3,451
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.35,465.65
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.4,510.94634603342826
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.45,529.807092894364
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.5,587.3519007052529
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.55,652.0873940575774
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.6,679.823014804504
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.65,717.112823907034
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.7,756.147268545922
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.75,786.782360559165
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.8,822.087119127787
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.85,860.055210989247
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.9,908.495
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.95,982.2442321777344
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.975,982.2442321777344
2025-02-08,01,1,wk inc flu hosp,2025-02-15,quantile,0.99,1055
2025-02-08,01,2,wk inc flu hosp,2025-02-22,quantile,0.01,132.853
2025-02-08,01,2,wk inc flu hosp,2025-02-22,quantile,0.025,237.49
2025-02-08,01,2,wk inc flu hosp,2025-02-22,quantile,0.05,268.38
2025-02-08,01,2,wk inc flu hosp,2025-02-22,quantile,0.1,308.12
2025-02-08,01,2,wk inc flu hosp,2025-02-22,quantile,0.15,332
2025-02-08,01,2,wk inc flu hosp,2025-02-22,quantile,0.2,333.4859313964844
2025-02-08,01,2,wk inc flu hosp,2025-02-22,quantile,0.25,364
