reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.01,7.5
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.025,9
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.05,10.7329690691096
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.1,12.5
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.15,14.4826380919975
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.2,15.5
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.25,16.5
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.3,16.715
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.35,17.42
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.4,18.157
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.45,18.869500000000002
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.5,19.058500000000002
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.55,20.41125
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.6,21.2575
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.65,22.5
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.7,23.5
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.75,24.5
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.8,26
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.85,27.5
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.9,29.5
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.95,32
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.975,35
2024-04-27,01,-1,wk inc flu hosp,2024-04-20,quantile,0.99,38
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.01,3.2574419588642995
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.025,4.990891853089602
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.05,6.768823234763923
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.1,8.029387247803246
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.15,9.111822325359554
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.2,10.211004419397014
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.25,12
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.3,13.49
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.35,14.425
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.4,15.784366219832467
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.45,16.902678227586982
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.5,17.7405
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.55,18.9065
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.6,20.0395
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.65,21.155
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.7,22.18503080148413
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.75,23.91
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.8,25.56355202794817
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.85,27.823327552047278
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.9,30.3427912884959
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.95,33.97314661976595
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.975,38.76249999999999
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.99,46.415
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.01,1.5905
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.025,2.3549009754607493
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.05,4
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.1,6
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.15,7.05
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.2,8.91
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.25,9.91
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.3,10.905000000000001
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.35,12.115
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.4,13.91
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.45,15
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.5,16
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.55,18.027163068291763
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.6,18.911056606781678
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.65,20.63988086989321
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.7,22.405720396537674
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.75,24.2375
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.8,25.7242706453885
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.85,27.674500007543102
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.9,30.1935
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.95,35
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.975,42.38208640404764
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.99,51.2968740311993
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.01,0.7426871849351824
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.025,1.462
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.05,2.4604252689292183
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.1,4.284635869830721
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.15,6.018639810374134
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.2,7.24
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.25,8
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.3,9
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.35,9.855
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.4,12.079
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.45,13.605
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.5,15.8
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.55,17.2
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.6,19
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.65,20.733613301270687
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.7,22.899280359390662
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.75,23.9692864064425
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.8,26.02406874485351
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.85,27.842606335880333
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.9,31.619
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.95,37.038528424156496
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.975,44.5
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.99,56
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.01,0.03
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.025,0.3482165136034453
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.05,1.07
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.1,3
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.15,4.45
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.2,5.53
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.25,7.7
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.3,8.1599
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.35,10
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.4,11.6
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.45,12.4
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.5,14.7040848987056
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.55,16.1
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.6,18.399999999999977
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.65,20.572086094277193
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.7,22.278606050394707
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.75,23.5679526238855
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.8,26.6
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.85,30.6
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.9,36
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.95,40.885000000000005
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.975,44
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.99,56
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.01,0
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.025,1
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.05,1
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.1,1.92611073243738
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.15,2
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.2,2.28228467330759
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.25,2.84362433828142
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.3,3
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.35,3.01960702542091
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.4,3.58875904274296
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.45,3.6567091395708298
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.5,4.5
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.55,5
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.6,5
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.65,5.5
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.7,6
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.75,6
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.8,7
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.85,7
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.9,8
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.95,10
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.975,11
2024-04-27,02,-1,wk inc flu hosp,2024-04-20,quantile,0.99,12
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.01,0
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.025,0
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.05,0
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.1,0.231415364041763
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.15,0.3060507327115111
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.2,1
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.25,1
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.3,2
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.35,2
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.4,2
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.45,2.57954161643982
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.5,3
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.55,3.38332487014938
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.6,4
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.65,4.0488
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.7,4.4
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.75,5
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.8,5.6064
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.85,6
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.9,7
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.95,8.371
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.975,10
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.99,12
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.01,0
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.025,0
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.05,0
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.1,0.231415364041763
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.15,0.6260983312338517
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.2,1
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.25,1.18
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.3,1.561100748387619
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.35,2
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.4,2.3015596500147364
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.45,2.95314758617725
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.5,3
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.55,3.5
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.6,4
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.65,4
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.7,4.85899752318499
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.75,5
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.8,6
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.85,6.36985339601956
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.9,7.205
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.95,9.375
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.975,11
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.99,13
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.01,0
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.025,0
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.05,0
