reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.01,63
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.025,77
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.05,87
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.1,102
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.15,114
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.2,121
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.25,126
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.3,133
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.35,138
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.4,143
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.45,150
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.5,158
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.55,162
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.6,169
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.65,177
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.7,187
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.75,192
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.8,198
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.85,213
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.9,225
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.95,255
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.975,277
2026-03-07,01,0,wk inc flu hosp,2026-03-07,quantile,0.99,311
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.01,36
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.025,48
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.05,58
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.1,77
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.15,88
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.2,95
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.25,100
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.3,107
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.35,114
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.4,118
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.45,124
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.5,132
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.55,141
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.6,149
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.65,158
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.7,165
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.75,176
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.8,188
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.85,205
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.9,218
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.95,246
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.975,273
2026-03-07,01,1,wk inc flu hosp,2026-03-14,quantile,0.99,325
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.01,22
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.025,29
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.05,38
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.1,57
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.15,64
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.2,73
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.25,79
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.3,85
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.35,93
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.4,97
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.45,103
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.5,105
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.55,115
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.6,122
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.65,130
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.7,139
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.75,150
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.8,165
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.85,179
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.9,204
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.95,242
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.975,291
2026-03-07,01,2,wk inc flu hosp,2026-03-21,quantile,0.99,349
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.01,7
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.025,14
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.05,26
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.1,39
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.15,49
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.2,57
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.25,61
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.3,66
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.35,71
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.4,77
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.45,80
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.5,85
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.55,94
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.6,105
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.65,117
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.7,126
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.75,136
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.8,146
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.85,166
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.9,184
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.95,226
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.975,287
2026-03-07,01,3,wk inc flu hosp,2026-03-28,quantile,0.99,337
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.01,0
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.025,0
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.05,0
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.1,1
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.15,1
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.2,1
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.25,2
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.3,2
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.35,2
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.4,3
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.45,3
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.5,4
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.55,4
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.6,5
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.65,5
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.7,5
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.75,6
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.8,7
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.85,8
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.9,9
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.95,12
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.975,14
2026-03-07,02,0,wk inc flu hosp,2026-03-07,quantile,0.99,16
