reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.01,3885.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.025,4015.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.05,4098.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.1,4189.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.15,4274.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.2,4336.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.25,4388.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.3,4437.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.35,4490.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.4,4549.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.45,4605.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.5,4660.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.55,4718.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.6,4777.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.65,4847.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.7,4909.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.75,4974.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.8,5049.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.85,5156.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.9,5290.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.95,5495.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.975,5667.0
2025-11-29,0,2025-11-29,US,wk inc flu hosp,quantile,0.99,5865.0
2025-11-29,1,2025-12-06,US,wk inc flu hosp,quantile,0.01,4350.0
2025-11-29,1,2025-12-06,US,wk inc flu hosp,quantile,0.025,4664.0
2025-11-29,1,2025-12-06,US,wk inc flu hosp,quantile,0.05,4955.0
2025-11-29,1,2025-12-06,US,wk inc flu hosp,quantile,0.1,5226.0
2025-11-29,1,2025-12-06,US,wk inc flu hosp,quantile,0.15,5422.0
2025-11-29,1,2025-12-06,US,wk inc flu hosp,quantile,0.2,5596.0
2025-11-29,1,2025-12-06,US,wk inc flu hosp,quantile,0.25,5757.0
2025-11-29,1,2025-12-06,US,wk inc flu hosp,quantile,0.3,5926.0
