reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.01,53.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.025,58.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.05,63.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.1,70.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.15,75.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.2,79.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.25,82.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.3,85.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.35,89.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.4,92.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.45,95.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.5,98.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.55,101.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.6,104.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.65,107.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.7,111.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.75,115.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.8,119.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.85,126.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.9,133.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.95,144.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.975,154.0
2026-02-14,0,2026-02-14,72,wk inc flu hosp,quantile,0.99,164.0
2026-02-14,1,2026-02-21,72,wk inc flu hosp,quantile,0.01,20.0
