reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.01,113.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.025,126.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.05,137.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.1,149.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.15,157.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.2,164.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.25,170.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.3,176.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.35,181.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.4,185.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.45,190.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.5,196.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.55,201.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.6,205.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.65,211.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.7,218.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.75,224.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.8,232.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.85,243.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.9,258.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.95,281.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.975,297.0
2025-11-22,0,2025-11-22,06,wk inc flu hosp,quantile,0.99,318.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.01,105.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.025,128.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.05,147.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.1,167.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.15,181.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.2,192.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.25,205.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.3,217.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.35,226.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.4,236.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.45,246.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.5,256.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.55,266.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.6,278.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.65,290.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.7,305.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.75,319.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.8,335.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.85,356.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.9,388.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.95,448.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.975,506.0
2025-11-22,1,2025-11-29,06,wk inc flu hosp,quantile,0.99,573.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.01,78.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.025,111.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.05,134.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.1,161.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.15,181.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.2,200.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.25,216.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.3,232.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.35,249.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.4,267.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.45,283.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.5,301.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.55,321.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.6,342.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.65,362.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.7,389.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.75,424.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.8,460.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.85,501.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.9,568.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.95,684.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.975,809.0
2025-11-22,2,2025-12-06,06,wk inc flu hosp,quantile,0.99,988.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.01,90.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.025,124.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.05,159.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.1,198.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.15,229.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.2,259.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.25,290.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.3,314.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.35,336.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.4,360.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.45,393.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.5,426.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.55,458.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.6,491.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.65,536.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.7,592.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.75,664.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.8,740.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.85,827.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.9,950.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.95,1206.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.975,1449.0
2025-11-22,3,2025-12-13,06,wk inc flu hosp,quantile,0.99,1908.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.01,1.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.025,1.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.05,2.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.1,2.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.15,3.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.2,3.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.25,4.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.3,4.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.35,4.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.4,5.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.45,5.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.5,6.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.55,6.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.6,7.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.65,7.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.7,8.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.75,9.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.8,10.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.85,11.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.9,13.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.95,16.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.975,20.0
2025-11-22,0,2025-11-22,23,wk inc flu hosp,quantile,0.99,27.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.01,0.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.025,0.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.05,2.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.1,3.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.15,4.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.2,5.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.25,5.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.3,6.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.35,7.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.4,8.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.45,9.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.5,9.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.55,10.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.6,11.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.65,12.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.7,13.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.75,15.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.8,16.0
2025-11-22,1,2025-11-29,23,wk inc flu hosp,quantile,0.85,19.0
