reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.01,47.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.025,55.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.05,62.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.1,70.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.15,75.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.2,80.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.25,84.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.3,88.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.35,92.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.4,96.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.45,99.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.5,103.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.55,106.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.6,111.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.65,115.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.7,119.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.75,125.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.8,130.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.85,136.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.9,144.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.95,161.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.975,174.0
2026-03-21,0,2026-03-21,72,wk inc flu hosp,quantile,0.99,189.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.01,34.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.025,39.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.05,45.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.1,53.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.15,58.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.2,64.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.25,69.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.3,73.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.35,78.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.4,83.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.45,88.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.5,93.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.55,97.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.6,102.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.65,109.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.7,116.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.75,122.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.8,130.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.85,139.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.9,154.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.95,176.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.975,201.0
2026-03-21,1,2026-03-28,72,wk inc flu hosp,quantile,0.99,225.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.01,19.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.025,25.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.05,31.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.1,38.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.15,43.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.2,49.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.25,54.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.3,58.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.35,64.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.4,69.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.45,75.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.5,80.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.55,86.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.6,93.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.65,100.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.7,108.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.75,116.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.8,126.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.85,139.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.9,154.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.95,188.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.975,236.0
2026-03-21,2,2026-04-04,72,wk inc flu hosp,quantile,0.99,261.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.01,10.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.025,15.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.05,20.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.1,26.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.15,32.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.2,36.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.25,42.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.3,46.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.35,51.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.4,57.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.45,63.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.5,71.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.55,77.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.6,84.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.65,90.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.7,99.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.75,107.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.8,118.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.85,132.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.9,151.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.95,201.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.975,275.0
2026-03-21,3,2026-04-11,72,wk inc flu hosp,quantile,0.99,313.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.01,340.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.025,364.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.05,385.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.1,409.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.15,427.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.2,441.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.25,452.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.3,464.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.35,476.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.4,487.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.45,496.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.5,508.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.55,517.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.6,528.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.65,540.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.7,555.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.75,569.0
2026-03-21,0,2026-03-21,06,wk inc flu hosp,quantile,0.8,585.0
