reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.01,101.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.025,111.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.05,118.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.1,127.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.15,134.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.2,140.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.25,146.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.3,150.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.35,155.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.4,159.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.45,164.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.5,168.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.55,172.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.6,178.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.65,184.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.7,188.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.75,194.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.8,201.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.85,210.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.9,221.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.95,238.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.975,258.0
2026-02-07,0,2026-02-07,72,wk inc flu hosp,quantile,0.99,285.0
2026-02-07,1,2026-02-14,72,wk inc flu hosp,quantile,0.01,58.0
2026-02-07,1,2026-02-14,72,wk inc flu hosp,quantile,0.025,67.0
2026-02-07,1,2026-02-14,72,wk inc flu hosp,quantile,0.05,74.0
2026-02-07,1,2026-02-14,72,wk inc flu hosp,quantile,0.1,85.0
