reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.01,35.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.025,42.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.05,46.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.1,54.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.15,58.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.2,62.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.25,66.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.3,69.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.35,72.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.4,75.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.45,79.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.5,82.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.55,85.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.6,88.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.65,91.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.7,95.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.75,99.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.8,104.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.85,109.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.9,116.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.95,127.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.975,138.0
2026-03-14,0,2026-03-14,72,wk inc flu hosp,quantile,0.99,160.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.01,21.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.025,26.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.05,30.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.1,37.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.15,41.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.2,45.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.25,49.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.3,53.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.35,56.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.4,60.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.45,63.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.5,67.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.55,70.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.6,74.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.65,78.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.7,82.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.75,87.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.8,93.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.85,101.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.9,111.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.95,127.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.975,140.0
2026-03-14,1,2026-03-21,72,wk inc flu hosp,quantile,0.99,161.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.01,12.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.025,16.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.05,20.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.1,25.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.15,29.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.2,32.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.25,36.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.3,39.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.35,43.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.4,47.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.45,50.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.5,54.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.55,58.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.6,62.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.65,66.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.7,71.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.75,76.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.8,83.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.85,92.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.9,105.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.95,122.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.975,141.0
2026-03-14,2,2026-03-28,72,wk inc flu hosp,quantile,0.99,168.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.01,6.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.025,9.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.05,13.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.1,18.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.15,22.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.2,25.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.25,28.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.3,31.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.35,34.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.4,37.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.45,40.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.5,44.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.55,47.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.6,51.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.65,55.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.7,59.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.75,65.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.8,73.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.85,84.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.9,99.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.95,120.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.975,144.0
2026-03-14,3,2026-04-04,72,wk inc flu hosp,quantile,0.99,178.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.01,6790.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.025,6977.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.05,7153.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.1,7445.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.15,7649.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.2,7806.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.25,7920.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.3,8031.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.35,8128.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.4,8220.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.45,8319.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.5,8414.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.55,8511.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.6,8631.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.65,8763.0
2026-03-14,0,2026-03-14,US,wk inc flu hosp,quantile,0.7,8900.0
