reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.01,67.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.025,79.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.05,91.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.1,106.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.15,115.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.2,122.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.25,129.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.3,135.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.35,141.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.4,146.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.45,152.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.5,158.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.55,164.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.6,170.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.65,177.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.7,184.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.75,191.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.8,201.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.85,211.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.9,227.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.95,249.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.975,271.0
2026-04-25,0,2026-04-25,06,wk inc flu hosp,quantile,0.99,295.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.01,35.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.025,48.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.05,59.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.1,73.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.15,83.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.2,92.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.25,99.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.3,105.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.35,112.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.4,119.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.45,126.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.5,133.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.55,140.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.6,148.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.65,156.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.7,166.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.75,176.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.8,189.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.85,206.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.9,225.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.95,258.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.975,290.0
2026-04-25,1,2026-05-02,06,wk inc flu hosp,quantile,0.99,338.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.01,17.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.025,31.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.05,40.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.1,53.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.15,62.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.2,70.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.25,77.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.3,84.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.35,91.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.4,99.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.45,106.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.5,113.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.55,121.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.6,130.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.65,139.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.7,151.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.75,162.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.8,177.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.85,196.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.9,226.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.95,270.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.975,318.0
2026-04-25,2,2026-05-09,06,wk inc flu hosp,quantile,0.99,402.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.01,9.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.025,17.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.05,25.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.1,38.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.15,46.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.2,54.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.25,61.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.3,69.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.35,76.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.4,84.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.45,91.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.5,100.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.55,108.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.6,119.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.65,129.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.7,140.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.75,154.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.8,170.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.85,193.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.9,228.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.95,290.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.975,357.0
2026-04-25,3,2026-05-16,06,wk inc flu hosp,quantile,0.99,450.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.01,0.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.025,0.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.05,0.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.1,0.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.15,0.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.2,0.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.25,1.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.3,1.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.35,1.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.4,2.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.45,2.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.5,2.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.55,2.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.6,3.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.65,3.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.7,3.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.75,4.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.8,5.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.85,5.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.9,6.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.95,8.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.975,10.0
2026-04-25,0,2026-04-25,23,wk inc flu hosp,quantile,0.99,12.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.01,0.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.025,0.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.05,0.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.1,0.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.15,0.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.2,0.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.25,0.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.3,0.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.35,1.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.4,1.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.45,1.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.5,1.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.55,2.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.6,2.0
2026-04-25,1,2026-05-02,23,wk inc flu hosp,quantile,0.65,2.0
