reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.01,150.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.025,160.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.05,171.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.1,182.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.15,191.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.2,198.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.25,204.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.3,209.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.35,215.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.4,220.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.45,226.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.5,231.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.55,236.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.6,242.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.65,249.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.7,256.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.75,263.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.8,274.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.85,285.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.9,301.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.95,326.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.975,348.0
2026-01-24,0,2026-01-24,72,wk inc flu hosp,quantile,0.99,381.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.01,90.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.025,101.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.05,111.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.1,123.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.15,131.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.2,138.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.25,146.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.3,152.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.35,158.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.4,164.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.45,170.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.5,176.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.55,182.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.6,188.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.65,194.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.7,203.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.75,212.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.8,223.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.85,239.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.9,258.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.95,292.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.975,323.0
2026-01-24,1,2026-01-31,72,wk inc flu hosp,quantile,0.99,361.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.01,51.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.025,58.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.05,66.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.1,77.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.15,85.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.2,92.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.25,98.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.3,104.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.35,110.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.4,115.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.45,121.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.5,128.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.55,133.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.6,140.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.65,148.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.7,155.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.75,165.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.8,175.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.85,189.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.9,210.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.95,252.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.975,287.0
2026-01-24,2,2026-02-07,72,wk inc flu hosp,quantile,0.99,326.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.01,26.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.025,32.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.05,40.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.1,48.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.15,54.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.2,60.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.25,66.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.3,71.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.35,76.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.4,81.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.45,86.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.5,91.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.55,96.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.6,102.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.65,109.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.7,116.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.75,125.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.8,135.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.85,148.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.9,168.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.95,202.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.975,239.0
2026-01-24,3,2026-02-14,72,wk inc flu hosp,quantile,0.99,275.0
