reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.01,149.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.025,160.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.05,172.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.1,187.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.15,197.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.2,206.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.25,215.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.3,223.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.35,230.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.4,237.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.45,243.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.5,250.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.55,255.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.6,260.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.65,266.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.7,273.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.75,280.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.8,289.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.85,301.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.9,314.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.95,343.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.975,363.0
2025-12-27,0,2025-12-27,72,wk inc flu hosp,quantile,0.99,468.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.01,125.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.025,145.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.05,155.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.1,170.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.15,185.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.2,196.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.25,209.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.3,221.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.35,231.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.4,241.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.45,250.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.5,261.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.55,270.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.6,281.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.65,288.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.7,299.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.75,307.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.8,319.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.85,337.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.9,360.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.95,406.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.975,473.0
2025-12-27,1,2026-01-03,72,wk inc flu hosp,quantile,0.99,629.0
2025-12-27,2,2026-01-10,72,wk inc flu hosp,quantile,0.01,99.0
