reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.01,0.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.025,1.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.05,3.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.1,6.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.15,7.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.2,9.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.25,10.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.3,11.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.35,12.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.4,13.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.45,14.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.5,16.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.55,17.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.6,18.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.65,19.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.7,20.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.75,22.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.8,24.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.85,25.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.9,28.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.95,34.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.975,37.0
2026-03-28,0,2026-03-28,23,wk inc flu hosp,quantile,0.99,43.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.01,0.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.025,0.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.05,1.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.1,3.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.15,4.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.2,5.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.25,7.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.3,8.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.35,9.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.4,10.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.45,10.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.5,11.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.55,12.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.6,13.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.65,14.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.7,16.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.75,17.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.8,19.0
2026-03-28,1,2026-04-04,23,wk inc flu hosp,quantile,0.85,22.0
