output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.025,0,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.05,0,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.1,0,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.15,0,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.2,1,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.25,1,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.3,1,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.35,1,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.4,2,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.45,2,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.5,2,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.55,3,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.6,3,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.65,3,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.7,4,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.75,4,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.8,5,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.85,6,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.9,7,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.95,8,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.975,10,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.99,14,2026-05-09,wk inc flu hosp,0,2026-05-09,02
quantile,0.01,2,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.025,4,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.05,5,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.1,6,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.15,7.849999999999966,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.2,8,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.25,9,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.3,10,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.35,11,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.4,12,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.45,13,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.5,14,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.55,15,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.6,16,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.65,17,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.7,18,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.75,20,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.8,21,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.85,23,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.9,26,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.95,32,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.975,37,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.99,46,2026-05-09,wk inc flu hosp,0,2026-05-09,01
quantile,0.01,0,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.025,0,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.05,1,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.1,1,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.15,1,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.2,2,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.25,2,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.3,3,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.35,3,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.4,3,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.45,4,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.5,4,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.55,5,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.6,5,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.65,6,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.7,7,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.75,7,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.8,8,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.85,10,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.9,11,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.95,14,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.975,17,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.99,24,2026-05-09,wk inc flu hosp,0,2026-05-09,05
quantile,0.01,30,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.025,34,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.05,40,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.1,46,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.15,50,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.2,54,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.25,58,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.3,61,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.35,65,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.4,68,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.45,71,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.5,74,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.55,78,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.6,82,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.65,87,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.7,91,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.75,97,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.8,102,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.85,110,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.9,119.10000000000014,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.95,137,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.975,152,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.99,177.01,2026-05-09,wk inc flu hosp,0,2026-05-09,04
quantile,0.01,105,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.025,119,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.05,130,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.1,144,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.15,155,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.2,163,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.25,172,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.3,178,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.35,184,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.4,191,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.45,197,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.5,204,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.55,212,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.6,219,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.65,227,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.7,234,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.75,244,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.8,256,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.85,270,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.9,289,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.95,311,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.975,341,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.99,379.03,2026-05-09,wk inc flu hosp,0,2026-05-09,06
quantile,0.01,10,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.025,11,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.05,13,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.1,16,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.15,18,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.2,20,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.25,21,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.3,23,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.35,25,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.4,27,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.45,28,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.5,30,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.55,32,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.6,34,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.65,36,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.7,38,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.75,41,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.8,45,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.85,49,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.9,55,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.95,64,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.975,72,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.99,85.00999999999999,2026-05-09,wk inc flu hosp,0,2026-05-09,08
quantile,0.01,0,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.025,1,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.05,1,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.1,2,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.15,3,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.2,3,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.25,3,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.3,4,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.35,4,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.4,5,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.45,5,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.5,6,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.55,6,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.6,7,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.65,7,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.7,8,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.75,9,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.8,10,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.85,11,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.9,12,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.95,14.049999999999955,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.975,17,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.99,19,2026-05-09,wk inc flu hosp,0,2026-05-09,09
quantile,0.01,0,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.025,0,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.05,0,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.1,0,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.15,0,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.2,0,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.25,0,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.3,1,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.35,1,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.4,1,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.45,1,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.5,1,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.55,2,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.6,2,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.65,2,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.7,3,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.75,3,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.8,3,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.85,4,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.9,5,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.95,7,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.975,8,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.99,10,2026-05-09,wk inc flu hosp,0,2026-05-09,11
quantile,0.01,0,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.025,0,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.05,0,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.1,1,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.15,1,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.2,1,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.25,2,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.3,2,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.35,3,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.4,3,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.45,3,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.5,4,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.55,4,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.6,5,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.65,5,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.7,6,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.75,6,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.8,7,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.85,8,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.9,10,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.95,12,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.975,15,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.99,20,2026-05-09,wk inc flu hosp,0,2026-05-09,10
quantile,0.01,58,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.025,66,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.05,71.95,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.1,79,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.15,86,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.2,91,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.25,96,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.3,101,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.35,106,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.4,111,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.45,115.55000000000007,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.5,120.5,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.55,126,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.6,132,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.65,138,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.7,143.29999999999995,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.75,152,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.8,160,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.85,171,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.9,186,2026-05-09,wk inc flu hosp,0,2026-05-09,12
quantile,0.95,210.04999999999995,2026-05-09,wk inc flu hosp,0,2026-05-09,12
