output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,85,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.025,96,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.05,111,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.1,125,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.15,137,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.2,148,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.25,155,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.3,165,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.35,173,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.4,181,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.45,188,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.5,195,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.55,203,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.6,211,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.65,219,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.7,232,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.75,243,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.8,255,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.85,276,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.9,300.10000000000014,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.95,343.04999999999995,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.975,382.02499999999986,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.99,436.02,2026-03-21,wk inc flu hosp,-1,2026-03-14,13
quantile,0.01,34,2026-03-21,wk inc flu hosp,0,2026-03-21,13
quantile,0.025,43,2026-03-21,wk inc flu hosp,0,2026-03-21,13
quantile,0.05,56,2026-03-21,wk inc flu hosp,0,2026-03-21,13
