output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,224.99,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.025,270.92499999999995,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.05,310.95000000000005,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.1,356,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.15,392,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.2,419,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.25,448,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.3,480,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.35,508.65,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.4,535,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.45,555.5500000000001,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.5,572,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.55,584,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.6,597,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.65,610.3500000000001,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.7,625,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.75,642,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.8,661,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.85,686,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.9,717.1000000000001,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.95,778.05,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.975,831.0249999999999,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.99,922.02,2026-02-28,wk inc flu hosp,-1,2026-02-21,29
quantile,0.01,155,2026-02-28,wk inc flu hosp,0,2026-02-28,29
quantile,0.025,199,2026-02-28,wk inc flu hosp,0,2026-02-28,29
quantile,0.05,237.95,2026-02-28,wk inc flu hosp,0,2026-02-28,29
quantile,0.1,302.90000000000003,2026-02-28,wk inc flu hosp,0,2026-02-28,29
quantile,0.15,350,2026-02-28,wk inc flu hosp,0,2026-02-28,29
