output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,AR_1,6,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_2,6,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_3,13,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_4,27,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_5,19,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_6,26,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_7,16,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_8,7,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_9,15,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_10,13,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_11,12,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_12,8,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_13,5,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_14,15,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_15,3,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_16,14,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_17,7,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_18,8,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_19,10,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_20,7,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_21,8,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_22,25,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_23,12,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_24,9,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_25,7,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_26,16,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_27,13,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_28,8,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_29,15,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_30,22,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_31,9,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_32,2,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_33,22,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_34,2,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_35,22,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_36,20,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_37,21,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_38,13,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_39,7,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_40,13,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_41,14,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_42,13,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_43,15,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_44,5,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_45,10,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_46,6,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_47,1,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_48,5,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_49,7,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_50,16,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_51,26,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_52,26,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_53,7,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_54,12,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_55,7,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_56,14,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_57,7,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_58,16,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_59,8,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_60,9,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_61,3,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_62,16,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_63,3,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_64,6,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_65,3,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_66,14,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_67,8,2026-04-11,wk inc flu hosp,0,2026-04-11,05
sample,AR_68,0,2026-04-11,wk inc flu hosp,0,2026-04-11,05
