output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.025,1,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.05,1,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.1,2,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.15,2,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.2,3,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.25,3,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.3,4,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.35,4,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.4,5,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.45,5,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.5,6,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.55,6,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.6,7,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.65,8,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.7,8,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.75,9,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.8,10,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.85,12,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.9,14,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.95,18,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.975,22,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.99,26,2025-05-31,wk inc flu hosp,0,2025-05-31,02
quantile,0.01,0,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.025,0,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.05,1,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.1,1,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.15,2,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.2,3,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.25,3,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.3,4,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.35,4,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.4,5,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.45,6,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.5,6,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.55,7,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.6,8,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.65,9,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.7,10,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.75,12,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.8,14,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.85,17,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.9,22,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.95,30,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.975,41,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.99,55.00999999999999,2025-05-31,wk inc flu hosp,1,2025-06-07,02
quantile,0.01,7,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.025,9,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.05,11,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.1,13,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.15,15,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.2,16,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.25,18,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.3,19,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.35,20,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.4,21,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.45,23,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.5,24,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.55,25,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.6,27,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.65,29,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.7,30,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.75,32,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.8,35,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.85,38,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.9,42,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.95,51,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.975,58.024999999999864,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.99,66.00999999999999,2025-05-31,wk inc flu hosp,0,2025-05-31,01
quantile,0.01,2,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.025,4,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.05,5,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.1,7,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.15,9,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.2,11,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.25,12,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.3,14,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.35,16,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.4,17,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.45,19,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.5,21,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.55,23,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.6,26,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.65,29,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.7,32,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.75,35,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.8,39,2025-05-31,wk inc flu hosp,1,2025-06-07,01
quantile,0.85,45,2025-05-31,wk inc flu hosp,1,2025-06-07,01
