output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.025,1,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.05,1,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.1,2,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.15,3,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.2,3,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.25,4,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.3,4,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.35,4,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.4,5,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.45,5,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.5,6,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.55,6,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.6,7,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.65,7,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.7,8,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.75,9,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.8,10,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.85,11,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.9,12,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.95,15,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.975,18,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.99,24,2025-04-26,wk inc flu hosp,0,2025-04-26,02
quantile,0.01,0,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.025,0,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.05,0,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.1,1,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.15,1,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.2,1,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.25,2,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.3,2,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.35,3,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.4,3,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.45,3,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.5,4,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.55,4,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.6,5,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.65,6,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.7,6,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.75,7,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.8,8,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.85,10,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.9,12,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.95,17,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.975,22,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.99,33,2025-04-26,wk inc flu hosp,1,2025-05-03,02
quantile,0.01,13,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.025,16,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.05,19,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.1,23,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.15,26,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.2,28,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.25,30,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.3,31,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.35,34,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.4,36,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.45,38,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.5,40,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.55,42,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.6,44,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.65,47,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.7,50,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.75,53,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.8,56.200000000000045,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.85,61,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.9,69,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.95,79.04999999999995,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.975,89,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.99,107,2025-04-26,wk inc flu hosp,0,2025-04-26,01
quantile,0.01,6,2025-04-26,wk inc flu hosp,1,2025-05-03,01
quantile,0.025,7,2025-04-26,wk inc flu hosp,1,2025-05-03,01
