output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.025,0,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.05,0,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.1,0,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.15,1,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.2,1,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.25,1,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.3,2,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.35,2,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.4,2,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.45,2,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.5,3,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.55,3,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.6,3,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.65,4,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.7,4,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.75,5,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.8,5,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.85,6,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.9,7,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.95,9,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.975,11,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.99,13,2025-05-03,wk inc flu hosp,0,2025-05-03,02
quantile,0.01,0,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.025,0,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.05,0,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.1,0,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.15,0,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.2,0,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.25,1,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.3,1,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.35,1,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.4,1,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.45,1,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.5,2,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.55,2,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.6,2,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.65,3,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.7,3,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.75,4,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.8,4,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.85,5,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.9,6,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.95,9,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.975,12,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.99,16,2025-05-03,wk inc flu hosp,1,2025-05-10,02
quantile,0.01,8,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.025,10,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.05,12,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.1,15,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.15,17,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.2,18,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.25,20,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.3,21,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.35,22,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.4,24,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.45,25,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.5,27,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.55,28,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.6,30,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.65,32,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.7,33.299999999999955,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.75,36,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.8,39,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.85,42,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.9,48,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.95,56,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.975,64,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.99,76,2025-05-03,wk inc flu hosp,0,2025-05-03,01
quantile,0.01,2,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.025,3,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.05,5,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.1,7,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.15,9,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.2,11,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.25,12,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.3,14,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.35,15,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.4,17,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.45,19,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.5,21,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.55,23,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.6,26,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.65,29,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.7,32,2025-05-03,wk inc flu hosp,1,2025-05-10,01
quantile,0.75,37,2025-05-03,wk inc flu hosp,1,2025-05-10,01
