location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,5.1344387056896945,7.730620640207716,10.799459964299288,17196,25891,36169,5.13,7.73,10.8,17196,25891,36169,2025-01-04,2025-01-04,"January 04, 2025","January 04, 2025",2025-01-01,"January 01, 2025",FluSight-ensemble
US,1,4.995000297015754,7.8978272972899575,12.195934134252226,16729,26451,40846,5,7.9,12.2,16729,26451,40846,2025-01-11,2025-01-04,"January 11, 2025","January 04, 2025",2025-01-01,"January 01, 2025",FluSight-ensemble
US,2,3.9926561044709583,7.190782004485049,12.718156354318014,13372,24083,42595,3.99,7.19,12.72,13372,24083,42595,2025-01-18,2025-01-04,"January 18, 2025","January 04, 2025",2025-01-01,"January 01, 2025",FluSight-ensemble
Alabama,0,6.616465053710819,12.43034115120228,17.83313510038626,338,635,911,6.62,12.43,17.83,338,635,911,2025-01-04,2025-01-04,"January 04, 2025","January 04, 2025",2025-01-01,"January 01, 2025",FluSight-ensemble
Alabama,1,5.207040545228041,11.6864782161697,20.221326628648747,266,597,1033,5.21,11.69,20.22,266,597,1033,2025-01-11,2025-01-04,"January 11, 2025","January 04, 2025",2025-01-01,"January 01, 2025",FluSight-ensemble
Alabama,2,3.229931165273033,9.963848261357416,20.76943615972538,165,509,1061,3.23,9.96,20.77,165,509,1061,2025-01-18,2025-01-04,"January 18, 2025","January 04, 2025",2025-01-01,"January 01, 2025",FluSight-ensemble
Alaska,0,0.954450877140356,2.4543022555037726,4.635904260396016,7,18,34,0.95,2.45,4.64,7,18,34,2025-01-04,2025-01-04,"January 04, 2025","January 04, 2025",2025-01-01,"January 01, 2025",FluSight-ensemble
Alaska,1,0.6817506265288258,2.727002506115303,5.590355137536371,5,20,41,0.68,2.73,5.59,5,20,41,2025-01-11,2025-01-04,"January 11, 2025","January 04, 2025",2025-01-01,"January 01, 2025",FluSight-ensemble
Alaska,2,0.4090503759172955,2.727002506115303,6.408455889370963,3,20,47,0.41,2.73,6.41,3,20,47,2025-01-18,2025-01-04,"January 18, 2025","January 04, 2025",2025-01-01,"January 01, 2025",FluSight-ensemble
Arizona,0,13.739102913281904,26.92648866746042,39.266113908870324,1021,2001,2918,13.74,26.93,39.27,1021,2001,2918,2025-01-04,2025-01-04,"January 04, 2025","January 04, 2025",2025-01-01,"January 01, 2025",FluSight-ensemble
