location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,1.2970459256522466,2.062314965119721,2.7377104264054903,4344,6907,9169,1.3,2.06,2.74,4344,6907,9169,2024-12-14,2024-12-14,"December 14, 2024","December 14, 2024",2024-12-11,"December 11, 2024",FluSight-ensemble
US,1,1.3830379207231138,2.578266935544924,3.7537894514963273,4632,8635,12572,1.38,2.58,3.75,4632,8635,12572,2024-12-21,2024-12-14,"December 21, 2024","December 14, 2024",2024-12-11,"December 11, 2024",FluSight-ensemble
US,2,1.5039641637915209,2.8189250884168646,4.697611314062338,5037,9441,15733,1.5,2.82,4.7,5037,9441,15733,2024-12-28,2024-12-14,"December 28, 2024","December 14, 2024",2024-12-11,"December 11, 2024",FluSight-ensemble
Alabama,0,1.0570683813620836,2.3490408474712967,3.6018626327893215,54,120,184,1.06,2.35,3.6,54,120,184,2024-12-14,2024-12-14,"December 14, 2024","December 14, 2024",2024-12-11,"December 11, 2024",FluSight-ensemble
Alabama,1,0.9787670197797069,2.662246293800803,4.932985779689723,50,136,252,0.98,2.66,4.93,50,136,252,2024-12-21,2024-12-14,"December 21, 2024","December 14, 2024",2024-12-11,"December 11, 2024",FluSight-ensemble
Alabama,2,1.0766437217576776,2.7601229957787736,6.029204841842994,55,141,308,1.08,2.76,6.03,55,141,308,2024-12-28,2024-12-14,"December 28, 2024","December 14, 2024",2024-12-11,"December 11, 2024",FluSight-ensemble
Alaska,0,0.6817506265288258,2.0452518795864774,3.6814533832556595,5,15,27,0.68,2.05,3.68,5,15,27,2024-12-14,2024-12-14,"December 14, 2024","December 14, 2024",2024-12-11,"December 11, 2024",FluSight-ensemble
Alaska,1,0.5454005012230606,2.4543022555037726,5.04495463631331,4,18,37,0.55,2.45,5.04,4,18,37,2024-12-21,2024-12-14,"December 21, 2024","December 14, 2024",2024-12-11,"December 11, 2024",FluSight-ensemble
Alaska,2,0.5454005012230606,2.4543022555037726,5.999405513453667,4,18,44,0.55,2.45,6,4,18,44,2024-12-28,2024-12-14,"December 28, 2024","December 14, 2024",2024-12-11,"December 11, 2024",FluSight-ensemble
Arizona,0,6.849366682527414,12.406907821788359,16.16127580690653,509,922,1201,6.85,12.41,16.16,509,922,1201,2024-12-14,2024-12-14,"December 14, 2024","December 14, 2024",2024-12-11,"December 11, 2024",FluSight-ensemble
