location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,1.0672986548732146,1.6985631760888595,2.4553749495444115,3630,5777,8351,1.07,1.7,2.46,3630,5777,8351,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
US,1,0.9479258576614996,2.258380431978281,3.47651220254019,3224,7681,11824,0.95,2.26,3.48,3224,7681,11824,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
US,2,1.0049660612552747,2.979909605272735,5.335611209362045,3418,10135,18147,1,2.98,5.34,3418,10135,18147,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Alabama,0,0.4071583083851927,0.9306475620232976,1.803129651420139,21,48,93,0.41,0.93,1.8,21,48,93,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Alabama,1,0.38776981750970735,1.1051439799026659,2.8307196678208637,20,57,146,0.39,1.11,2.83,20,57,146,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Alabama,2,0.4071583083851927,1.4347483247859172,3.9358636477235294,21,74,203,0.41,1.43,3.94,21,74,203,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Alaska,0,0,0.2702217033965517,1.2159976652844826,0,2,9,0,0.27,1.22,0,2,9,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Alaska,1,0,0.4053325550948276,1.8915519237758618,0,3,14,0,0.41,1.89,0,3,14,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Alaska,2,0,0.5404434067931034,2.2968844788706897,0,4,17,0,0.54,2.3,0,4,17,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Arizona,0,0.27695774838098414,0.7517424598912427,1.674934954494523,21,57,127,0.28,0.75,1.67,21,57,127,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Arizona,1,0.27695774838098414,1.0155117440636086,2.835519804852933,21,77,215,0.28,1.02,2.84,21,77,215,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Arizona,2,0.3692769978413122,1.4639195271566305,4.3258162604268,28,111,328,0.37,1.46,4.33,28,111,328,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Arkansas,0,1.32756801843312,2.590376621332917,5.213132950432495,41,80,161,1.33,2.59,5.21,41,80,161,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
