"reference_date","target_end_date","horizon","location","target","output_type","output_type_id","value"
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.01",0
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.025",0
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.05",1
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.1",3
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.15",6
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.2",8
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.25",11
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.3",14
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.35",17
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.4",20
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.45",23
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.5",27
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.55",31
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.6",34
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.65",37
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.7",40
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.75",43
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.8",46
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.85",48
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.9",51
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.95",54
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.975",55
"2026-04-11","2026-04-04",-1,"01","wk inc flu hosp","quantile","0.99",55
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.01",0
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.025",3
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.05",10
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.1",24
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.15",39
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.2",56
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.25",73
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.3",92
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.35",111
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.4",131
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.45",151
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.5",172
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.55",192
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.6",213
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.65",233
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.7",252
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.75",270
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.8",288
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.85",304
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.9",320
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.95",334
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.975",341
"2026-04-11","2026-04-11",0,"01","wk inc flu hosp","quantile","0.99",344
"2026-04-11","2026-04-18",1,"01","wk inc flu hosp","quantile","0.01",0
"2026-04-11","2026-04-18",1,"01","wk inc flu hosp","quantile","0.025",7
"2026-04-11","2026-04-18",1,"01","wk inc flu hosp","quantile","0.05",21
"2026-04-11","2026-04-18",1,"01","wk inc flu hosp","quantile","0.1",51
"2026-04-11","2026-04-18",1,"01","wk inc flu hosp","quantile","0.15",82
