"reference_date","target_end_date","horizon","location","target","output_type","output_type_id","value"
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.01",0
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.025",0
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.05",1
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.1",4
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.15",7
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.2",10
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.25",13
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.3",17
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.35",20
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.4",24
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.45",28
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.5",32
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.55",36
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.6",40
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.65",44
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.7",47
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.75",51
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.8",54
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.85",57
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.9",60
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.95",62
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.975",65
"2026-04-04","2026-03-28",-1,"01","wk inc flu hosp","quantile","0.99",65
"2026-04-04","2026-04-04",0,"01","wk inc flu hosp","quantile","0.01",0
"2026-04-04","2026-04-04",0,"01","wk inc flu hosp","quantile","0.025",0
"2026-04-04","2026-04-04",0,"01","wk inc flu hosp","quantile","0.05",1
"2026-04-04","2026-04-04",0,"01","wk inc flu hosp","quantile","0.1",4
"2026-04-04","2026-04-04",0,"01","wk inc flu hosp","quantile","0.15",6
"2026-04-04","2026-04-04",0,"01","wk inc flu hosp","quantile","0.2",9
"2026-04-04","2026-04-04",0,"01","wk inc flu hosp","quantile","0.25",12
"2026-04-04","2026-04-04",0,"01","wk inc flu hosp","quantile","0.3",15
"2026-04-04","2026-04-04",0,"01","wk inc flu hosp","quantile","0.35",18
