"reference_date","target_end_date","horizon","location","target","output_type","output_type_id","value"
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.01",5
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.025",6
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.05",8
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.1",11
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.15",15
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.2",19
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.25",24
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.3",28
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.35",33
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.4",38
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.45",43
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.5",47
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.55",52
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.6",57
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.65",62
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.7",66
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.75",72
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.8",76
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.85",80
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.9",83
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.95",87
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.975",88
"2026-05-16","2026-05-09",-1,"04","wk inc flu hosp","quantile","0.99",89
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.01",11
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.025",12
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.05",13
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.1",15
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.15",19
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.2",22
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.25",26
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.3",30
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.35",33
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.4",38
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.45",42
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.5",46
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.55",50
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.6",55
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.65",59
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.7",63
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.75",66
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.8",70
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.85",74
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.9",77
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.95",80
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.975",81
"2026-05-16","2026-05-16",0,"04","wk inc flu hosp","quantile","0.99",82
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.01",16
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.025",17
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.05",17
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.1",20
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.15",22
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.2",25
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.25",28
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.3",31
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.35",34
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.4",38
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.45",41
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.5",44
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.55",47
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.6",51
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.65",54
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.7",57
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.75",60
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.8",63
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.85",65
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.9",68
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.95",70
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.975",71
"2026-05-16","2026-05-23",1,"04","wk inc flu hosp","quantile","0.99",72
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.01",18
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.025",18
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.05",19
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.1",21
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.15",24
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.2",26
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.25",28
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.3",31
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.35",35
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.4",37
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.45",40
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.5",43
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.55",46
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.6",50
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.65",52
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.7",55
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.75",58
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.8",61
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.85",63
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.9",65
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.95",67
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.975",68
"2026-05-16","2026-05-30",2,"04","wk inc flu hosp","quantile","0.99",69
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.01",21
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.025",21
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.05",22
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.1",24
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.15",26
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.2",28
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.25",30
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.3",33
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.35",35
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.4",37
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.45",40
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.5",42
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.55",45
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.6",48
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.65",50
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.7",53
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.75",55
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.8",57
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.85",59
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.9",61
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.95",63
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.975",64
"2026-05-16","2026-06-06",3,"04","wk inc flu hosp","quantile","0.99",64
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.01",0
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.025",0
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.05",0
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.1",1
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.15",1
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.2",2
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.25",3
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.3",5
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.35",6
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.4",7
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.45",7
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.5",8
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.55",9
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.6",10
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.65",11
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.7",13
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.75",14
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.8",15
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.85",16
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.9",16
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.95",17
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.975",17
"2026-05-16","2026-05-09",-1,"09","wk inc flu hosp","quantile","0.99",17
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.01",0
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.025",0
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.05",0
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.1",1
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.15",2
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.2",3
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.25",3
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.3",3
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.35",4
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.4",6
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.45",7
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.5",8
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.55",8
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.6",9
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.65",10
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.7",11
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.75",12
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.8",13
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.85",13
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.9",14
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.95",15
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.975",15
"2026-05-16","2026-05-16",0,"09","wk inc flu hosp","quantile","0.99",15
"2026-05-16","2026-05-23",1,"09","wk inc flu hosp","quantile","0.01",0
"2026-05-16","2026-05-23",1,"09","wk inc flu hosp","quantile","0.025",0
"2026-05-16","2026-05-23",1,"09","wk inc flu hosp","quantile","0.05",0
"2026-05-16","2026-05-23",1,"09","wk inc flu hosp","quantile","0.1",1
"2026-05-16","2026-05-23",1,"09","wk inc flu hosp","quantile","0.15",2
"2026-05-16","2026-05-23",1,"09","wk inc flu hosp","quantile","0.2",2
"2026-05-16","2026-05-23",1,"09","wk inc flu hosp","quantile","0.25",3
"2026-05-16","2026-05-23",1,"09","wk inc flu hosp","quantile","0.3",4
"2026-05-16","2026-05-23",1,"09","wk inc flu hosp","quantile","0.35",5
"2026-05-16","2026-05-23",1,"09","wk inc flu hosp","quantile","0.4",6
"2026-05-16","2026-05-23",1,"09","wk inc flu hosp","quantile","0.45",6
