"reference_date","target_end_date","horizon","location","target","output_type","output_type_id","value"
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.01",0
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.025",1
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.05",2
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.1",6
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.15",10
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.2",15
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.25",20
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.3",25
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.35",30
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.4",36
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.45",41
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.5",47
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.55",54
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.6",60
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.65",65
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.7",71
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.75",76
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.8",80
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.85",85
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.9",90
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.95",93
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.975",95
"2026-03-28","2026-03-21",-1,"01","wk inc flu hosp","quantile","0.99",97
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.01",0
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.025",0
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.05",1
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.1",5
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.15",9
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.2",13
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.25",17
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.3",21
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.35",27
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.4",31
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.45",37
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.5",42
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.55",47
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.6",52
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.65",57
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.7",62
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.75",66
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.8",71
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.85",74
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.9",79
"2026-03-28","2026-03-28",0,"01","wk inc flu hosp","quantile","0.95",82
