"reference_date","target_end_date","horizon","location","target","output_type","output_type_id","value"
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.01,3
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.025,4
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.05,5
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.1,9
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.15,13
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.2,17
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.25,21
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.3,26
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.35,31
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.4,36
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.45,42
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.5,46
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.55,52
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.6,57
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.65,63
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.7,67
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.75,72
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.8,76
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.85,80
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.9,85
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.95,87
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.975,89
"2025-04-26","2025-04-19",-1,"01","wk inc flu hosp","quantile",0.99,90
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.01,1
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.025,2
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.05,3
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.1,7
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.15,11
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.2,15
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.25,19
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.3,24
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.35,29
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.4,34
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.45,40
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.5,44
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.55,50
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.6,55
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.65,61
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.7,65
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.75,70
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.8,74
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.85,78
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.9,83
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.95,85
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.975,87
"2025-04-26","2025-04-26",0,"01","wk inc flu hosp","quantile",0.99,88
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.01,0
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.025,0
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.05,0
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.1,0
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.15,0
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.2,3
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.25,7
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.3,12
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.35,17
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.4,22
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.45,28
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.5,32
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.55,38
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.6,43
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.65,49
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.7,53
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.75,58
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.8,62
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.85,66
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.9,71
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.95,73
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.975,75
"2025-04-26","2025-05-03",1,"01","wk inc flu hosp","quantile",0.99,76
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.01,0
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.025,0
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.05,0
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.1,0
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.15,0
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.2,0
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.25,0
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.3,4
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.35,9
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.4,14
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.45,20
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.5,24
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.55,30
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.6,35
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.65,41
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.7,45
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.75,50
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.8,54
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.85,58
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.9,63
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.95,65
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.975,67
"2025-04-26","2025-05-10",2,"01","wk inc flu hosp","quantile",0.99,68
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.01,0
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.025,0
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.05,0
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.1,0
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.15,0
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.2,0
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.25,0
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.3,0
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.35,3
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.4,8
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.45,14
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.5,18
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.55,24
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.6,29
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.65,35
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.7,39
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.75,44
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.8,48
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.85,52
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.9,57
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.95,59
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.975,61
"2025-04-26","2025-05-17",3,"01","wk inc flu hosp","quantile",0.99,62
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.01,0
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.025,0
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.05,0
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.1,0
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.15,1
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.2,2
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.25,2
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.3,3
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.35,4
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.4,5
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.45,6
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.5,6
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.55,7
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.6,8
"2025-04-26","2025-04-19",-1,"02","wk inc flu hosp","quantile",0.65,9
