"reference_date","target_end_date","horizon","location","target","output_type","output_type_id","value"
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.01",1
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.025",3
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.05",7
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.1",15
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.15",22
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.2",30
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.25",37
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.3",45
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.35",53
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.4",60
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.45",68
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.5",75
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.55",83
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.6",91
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.65",98
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.7",106
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.75",113
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.8",121
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.85",129
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.9",136
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.95",144
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.975",148
"2024-11-23","2024-11-16",-1,"01","wk inc flu hosp","quantile","0.99",150
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.01",39
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.025",41
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.05",45
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.1",52
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.15",60
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.2",67
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.25",75
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.3",83
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.35",90
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.4",98
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.45",105
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.5",113
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.55",120
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.6",128
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.65",136
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.7",143
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.75",151
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.8",158
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.85",166
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.9",173
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.95",181
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.975",185
"2024-11-23","2024-11-23",0,"01","wk inc flu hosp","quantile","0.99",187
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.01",44
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.025",47
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.05",50
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.1",58
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.15",66
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.2",74
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.25",81
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.3",89
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.35",97
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.4",105
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.45",113
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.5",120
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.55",128
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.6",136
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.65",144
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.7",151
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.75",159
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.8",167
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.85",175
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.9",183
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.95",190
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.975",194
"2024-11-23","2024-11-30",1,"01","wk inc flu hosp","quantile","0.99",197
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.01",42
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.025",44
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.05",48
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.1",55
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.15",63
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.2",71
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.25",78
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.3",86
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.35",93
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.4",101
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.45",109
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.5",116
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.55",124
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.6",131
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.65",139
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.7",147
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.75",154
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.8",162
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.85",169
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.9",177
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.95",185
"2024-11-23","2024-12-07",2,"01","wk inc flu hosp","quantile","0.975",189
