"reference_date","target_end_date","horizon","location","target","output_type","output_type_id","value"
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.01",222
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.025",226
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.05",234
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.1",252
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.15",277
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.2",307
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.25",345
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.3",390
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.35",444
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.4",504
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.45",571
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.5",640
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.55",709
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.6",775
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.65",836
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.7",890
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.75",935
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.8",973
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.85",1003
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.9",1027
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.95",1046
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.975",1054
"2025-01-11","2025-01-04",-1,"01","wk inc flu hosp","quantile","0.99",1058
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.01",173
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.025",178
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.05",185
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.1",204
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.15",229
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.2",260
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.25",298
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.3",344
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.35",398
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.4",460
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.45",527
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.5",597
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.55",667
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.6",734
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.65",796
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.7",850
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.75",896
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.8",934
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.85",965
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.9",989
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.95",1008
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.975",1016
"2025-01-11","2025-01-11",0,"01","wk inc flu hosp","quantile","0.99",1021
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.01",96
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.025",101
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.05",109
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.1",128
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.15",153
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.2",184
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.25",223
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.3",271
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.35",326
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.4",389
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.45",457
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.5",529
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.55",600
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.6",669
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.65",731
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.7",787
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.75",834
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.8",873
"2025-01-11","2025-01-18",1,"01","wk inc flu hosp","quantile","0.85",904
