"reference_date","target_end_date","horizon","location","target","output_type","output_type_id","value"
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.01",0
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.025",0
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.05",0
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.1",1
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.15",3
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.2",4
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.25",5
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.3",8
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.35",10
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.4",11
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.45",13
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.5",14
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.55",16
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.6",18
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.65",19
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.7",22
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.75",24
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.8",25
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.85",26
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.9",28
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.95",29
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.975",29
"2026-05-30","2026-05-23",-1,"01","wk inc flu hosp","quantile","0.99",29
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.01",0
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.025",0
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.05",0
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.1",2
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.15",3
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.2",4
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.25",6
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.3",6
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.35",8
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.4",9
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.45",11
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.5",13
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.55",14
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.6",16
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.65",18
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.7",19
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.75",20
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.8",21
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.85",23
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.9",24
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.95",25
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.975",26
"2026-05-30","2026-05-30",0,"01","wk inc flu hosp","quantile","0.99",26
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.01",0
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.025",0
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.05",0
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.1",2
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.15",3
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.2",3
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.25",5
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.3",6
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.35",8
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.4",9
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.45",10
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.5",12
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.55",14
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.6",15
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.65",16
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.7",18
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.75",19
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.8",21
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.85",22
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.9",22
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.95",24
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.975",24
"2026-05-30","2026-06-06",1,"01","wk inc flu hosp","quantile","0.99",24
"2026-05-30","2026-06-13",2,"01","wk inc flu hosp","quantile","0.01",0
"2026-05-30","2026-06-13",2,"01","wk inc flu hosp","quantile","0.025",0
"2026-05-30","2026-06-13",2,"01","wk inc flu hosp","quantile","0.05",0
