location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.3182898150886959,0.8067721204218165,1.5460644113782995,1066,2702,5178,0.32,0.81,1.55,1066,2702,5178,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
US,1,0.149888824741581,0.6392668800233563,1.4567879998290312,502,2141,4879,0.15,0.64,1.46,502,2141,4879,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
US,2,0.08270757859246601,0.4699701397275866,1.5168032463889072,277,1574,5080,0.08,0.47,1.52,277,1574,5080,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Alabama,0,0.23490408474712968,0.8221642966149538,1.8400819971858493,12,42,94,0.23,0.82,1.84,12,42,94,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Alabama,1,0.11745204237356484,0.6264108926590125,1.6443285932299077,6,32,84,0.12,0.63,1.64,6,32,84,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Alabama,2,0.03915068079118828,0.46980816949425935,1.7617806356034726,2,24,90,0.04,0.47,1.76,2,24,90,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Alaska,0,0.13635012530576515,0.954450877140356,2.4543022555037726,1,7,18,0.14,0.95,2.45,1,7,18,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Alaska,1,0.13635012530576515,0.818100751834591,2.9997027567268333,1,6,22,0.14,0.82,3,1,6,22,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Alaska,2,0,0.6817506265288258,2.727002506115303,0,5,20,0,0.68,2.73,0,5,20,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Arizona,0,0.2287607732867702,0.8343039966929267,2.1664990881864705,17,62,161,0.23,0.83,2.17,17,62,161,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Arizona,1,0.12110864468123128,0.699738835936003,2.139586056035086,9,52,159,0.12,0.7,2.14,9,52,159,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Arizona,2,0.04036954822707709,0.5517171591033869,2.2203251524892402,3,41,165,0.04,0.55,2.22,3,41,165,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Arkansas,0,0.09779211482619733,0.7171421753921138,1.760258066871552,3,22,54,0.1,0.72,1.76,3,22,54,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Arkansas,1,0.032597371608732446,0.5215579457397191,1.8906475533064817,1,16,58,0.03,0.52,1.89,1,16,58,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Arkansas,2,0,0.3585710876960569,1.8254528100890168,0,11,56,0,0.36,1.83,0,11,56,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
California,0,0.29513519925334386,0.7006252990970685,1.311426841899641,115,273,511,0.3,0.7,1.31,115,273,511,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
California,1,0.15141718918215033,0.531243358656019,1.3370907722694971,59,207,521,0.15,0.53,1.34,59,207,521,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
California,2,0.07955818414655356,0.4208884580656382,1.4038169912311227,31,164,547,0.08,0.42,1.4,31,164,547,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Colorado,0,0.18715089977048494,0.49339782666764215,1.259015143910535,11,29,74,0.19,0.49,1.26,11,29,74,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Colorado,1,0.08506859080476588,0.3913155177019231,1.2760288620714884,5,23,75,0.09,0.39,1.28,5,23,75,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Colorado,2,0.03402743632190636,0.27221949057525086,1.2249877075886286,2,16,72,0.03,0.27,1.22,2,16,72,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Connecticut,0,0.24881288607466157,0.7187927819934667,1.8246278312141848,9,26,66,0.25,0.72,1.82,9,26,66,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Connecticut,1,0.08293762869155386,0.49762577214932313,1.7416902025226308,3,18,63,0.08,0.5,1.74,3,18,63,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Connecticut,2,0.027645876230517948,0.38704226722725127,1.7140443262921132,1,14,62,0.03,0.39,1.71,1,14,62,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Delaware,0,0.09690955431295971,0.7752764345036777,2.035100640572154,1,8,21,0.1,0.78,2.04,1,8,21,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Delaware,1,0,0.5814573258777582,2.035100640572154,0,6,21,0,0.58,2.04,0,6,21,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Delaware,2,0,0.38763821725183883,1.6474624233203152,0,4,17,0,0.39,1.65,0,4,17,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
District of Columbia,0,0,0.5891259138815739,2.798348090937476,0,4,19,0,0.59,2.8,0,4,19,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
District of Columbia,1,0,0.44184443541118046,2.9456295694078696,0,3,20,0,0.44,2.95,0,3,20,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
District of Columbia,2,0,0.29456295694078694,3.2401925263486566,0,2,22,0,0.29,3.24,0,2,22,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Florida,0,0.5130308509333137,1.1543194145999558,2.0477007239838296,116,261,463,0.51,1.15,2.05,116,261,463,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Florida,1,0.30958758245975826,0.9464534663769752,2.105195560726356,70,214,476,0.31,0.95,2.11,70,214,476,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Florida,2,0.1724845102275796,0.7783916358988209,2.175958436717158,39,176,492,0.17,0.78,2.18,39,176,492,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Georgia,0,0.10880182264813301,0.43520729059253205,0.9429491296171526,12,48,104,0.11,0.44,0.94,12,48,104,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Georgia,1,0.06346772987807758,0.29920501228236573,0.9882832223872081,7,33,109,0.06,0.3,0.99,7,33,109,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Georgia,2,0.018133637108022165,0.22667046385027706,0.979216403833197,2,25,108,0.02,0.23,0.98,2,25,108,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Hawaii,0,0.3483985512194646,1.1845550741461797,2.438789858536252,5,17,35,0.35,1.18,2.44,5,17,35,2025-04-26,2025-04-26,"April 26, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Hawaii,1,0.20903913073167876,0.975515943414501,2.438789858536252,3,14,35,0.21,0.98,2.44,3,14,35,2025-05-03,2025-04-26,"May 03, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
Hawaii,2,0.06967971024389293,0.7664768126828221,2.2297507278045736,1,11,32,0.07,0.77,2.23,1,11,32,2025-05-10,2025-04-26,"May 10, 2025","April 26, 2025",2025-04-23,"April 23, 2025",FluSight-ensemble
